,gene_id,value_1,y,scores
20551,XLOC_027836,31.1438,3,-4.989606
20552,XLOC_027837,0.0,0,-4.989606
20553,XLOC_027838,408.615,3,-6.039278
20554,XLOC_027839,90.0406,3,-1.7180452
20555,XLOC_027840,3.69528,2,-6.710833
20556,XLOC_027841,0.0,0,-6.9799595
20557,XLOC_027843,0.041404,1,-6.9799595
20558,XLOC_027844,0.0,0,-6.9799595
20559,XLOC_027845,5.61467,2,-6.9799595
20560,XLOC_027846,0.0848639,1,-6.9799595
20561,XLOC_027847,2.15237,2,-3.509737
20562,XLOC_027848,3.00584,2,-3.672389
20563,XLOC_027849,3.60422,2,-3.791578
20564,XLOC_027850,120.835,3,-6.9799595
20565,XLOC_027851,13.1593,3,-6.9799595
20566,XLOC_027852,0.0,0,-5.940152
20567,XLOC_027853,10.8056,2,-5.4555364
20568,XLOC_027854,0.00805205,0,-6.405607
20569,XLOC_027855,0.0,0,-6.9799595
20570,XLOC_027856,0.0672102,1,-6.9799595
20571,XLOC_027857,0.0,0,-6.9799595
20572,XLOC_027858,0.0,0,-6.9799595
20573,XLOC_027859,0.0,0,-6.9799595
20574,XLOC_027860,0.0,0,-6.9799595
20575,XLOC_027861,0.0,0,-6.9799595
20576,XLOC_027862,0.0,0,-6.9799595
20577,XLOC_027863,0.0,0,-6.9799595
20578,XLOC_027864,0.056117,1,-5.007402
20579,XLOC_027865,1.38122,2,-4.8149366
20580,XLOC_027866,14.4061,3,-5.459588
20581,XLOC_027867,0.0,0,-5.459588
20582,XLOC_027868,0.0551186,1,-6.9799595
20583,XLOC_027869,0.0,0,-6.9799595
20584,XLOC_027870,26.5073,3,-7.0110393
20585,XLOC_027871,0.0,0,-6.9799595
20586,XLOC_027872,0.0,0,-3.8486557
20587,XLOC_027873,0.0,0,-3.8486557
20588,XLOC_027874,0.0943112,1,-6.9799595
20589,XLOC_027875,0.0,0,-7.082441
20590,XLOC_027876,28.1138,3,-3.431361
20591,XLOC_027877,31.287,3,-4.403003
20592,XLOC_027878,8.24252,2,-5.272958
20593,XLOC_027879,3.09294,2,-5.5462008
20594,XLOC_027880,8.18249,2,-5.4761004
20595,XLOC_027881,0.034299,1,-6.9799595
20596,XLOC_027882,3.70929,2,-5.0591784
20597,XLOC_027883,3.32871,2,-4.9053354
20598,XLOC_027884,2.19578,2,-6.2773013
20599,XLOC_027885,3.17288,2,-6.9799595
20600,XLOC_027886,32.0479,3,-5.533217
20601,XLOC_027887,3.28521,2,-5.118617
20602,XLOC_027888,4.45834,2,-5.118617
20603,XLOC_027891,4.06206,2,-6.0745125
20604,XLOC_027892,0.414388,1,-6.9799595
20605,XLOC_027893,0.0,0,-6.9799595
20606,XLOC_027894,13.0037,3,-4.773368
20607,XLOC_027895,16.3631,3,-6.9799595
20608,XLOC_027896,10.0626,2,-6.012013
20609,XLOC_027897,0.91109,1,-0.9374477
20610,XLOC_027898,2.20978,2,-6.9799595
20611,XLOC_027899,21.3121,3,-5.8720584
20612,XLOC_027900,0.17451,1,-6.804927
20613,XLOC_027901,17.0624,3,-4.533595
20614,XLOC_027902,11.2831,2,-5.567923
20615,XLOC_027903,8.53085,2,-5.936288
20616,XLOC_027904,26.1206,3,-5.319047
20617,XLOC_027905,6.22829,2,-6.9799595
20618,XLOC_027906,8.30396,2,-7.2515197
20619,XLOC_027907,13.443,3,-6.908558
20620,XLOC_027908,35.5791,3,-6.6250453
20621,XLOC_027909,183.037,3,-6.814641
20622,XLOC_027910,7.60593,2,-5.842934
20623,XLOC_027911,1.28297,2,-6.713593
20624,XLOC_027912,10.2577,2,-6.169193
20625,XLOC_027913,9.1352,2,-5.868835
20626,XLOC_027914,9.58637,2,-5.469893
20627,XLOC_027915,6.25644,2,-6.9799595
20628,XLOC_027916,21.0384,3,-6.9799595
20629,XLOC_027917,4.70951,2,-5.1355524
20630,XLOC_027918,15.5967,3,-3.7686682
20631,XLOC_027919,42.3658,3,-3.0028703
20632,XLOC_027924,16.776,3,-6.9799595
20633,XLOC_027925,0.0,0,-6.9799595
20634,XLOC_027926,10.3166,2,-4.4839325
20635,XLOC_027927,2.55277,2,-6.716177
20636,XLOC_027928,17.2999,3,-6.2153654
20637,XLOC_027929,2.89358,2,-5.74631
20638,XLOC_027930,93.9524,3,-4.8502526
20639,XLOC_027931,27.9437,3,-5.536958
20640,XLOC_027932,0.0941157,1,-6.9799595
20641,XLOC_027933,15.0594,3,-5.737591
20642,XLOC_027934,13.2105,3,-5.4061503
20643,XLOC_027935,0.670516,1,-6.9799595
20644,XLOC_027936,18.9464,3,-6.3594594
20645,XLOC_027937,9.85834,2,-3.1645732
20646,XLOC_027938,0.477112,1,-6.7891808
20647,XLOC_027939,14.6555,3,-4.5286636
20648,XLOC_027940,0.0,0,-4.5286636
20649,XLOC_027941,0.0,0,-4.5286636
20650,XLOC_027942,6.30318,2,-3.9216266
20651,XLOC_027943,0.0,0,-6.9799595
20652,XLOC_027944,0.0,0,-6.9630647
20653,XLOC_027945,0.0,0,-6.9799595
20654,XLOC_027946,10.009,2,-4.5835867
20655,XLOC_027947,0.517011,1,-6.9144325
20656,XLOC_027948,0.0837542,1,-5.2198987
20657,XLOC_027949,18.8057,3,-5.5159907
20658,XLOC_027950,1.51429,2,-5.3719063
20659,XLOC_027952,1069.28,3,-5.2525573
20660,XLOC_027953,0.0,0,-5.2525573
20661,XLOC_027954,0.0,0,-5.2525573
20662,XLOC_027955,0.0,0,-5.2525573
20663,XLOC_027956,0.0,0,-5.2525573
20664,XLOC_027957,7.37393,2,-5.7674685
20665,XLOC_027958,0.210734,1,-3.7235785
20666,XLOC_027959,0.67614,1,-3.7235785
20667,XLOC_027960,6.7494,2,-6.177755
20668,XLOC_027963,3.07823,2,-6.9799595
20669,XLOC_027964,0.818171,1,-6.9799595
20670,XLOC_027965,1.55834,2,-6.451575
20671,XLOC_027966,18.2965,3,-6.804927
20672,XLOC_027967,14.2975,3,-6.9799595
20673,XLOC_027970,0.0494545,1,-6.9799595
20674,XLOC_027971,0.0,0,-6.9799595
20675,XLOC_027972,0.0819871,1,-6.9799595
20676,XLOC_027973,5.04847,2,-6.9799595
20677,XLOC_027974,25.3389,3,-5.1121855
20678,XLOC_027975,0.0,0,-6.9799595
20679,XLOC_027976,0.0572685,1,-6.9799595
20680,XLOC_027977,1.43988,2,-6.9799595
20681,XLOC_027979,0.0,0,-6.9799595
20682,XLOC_027980,0.0,0,-6.9799595
20683,XLOC_027981,0.0,0,-5.451785
20684,XLOC_027982,0.0432428,1,-5.451785
20685,XLOC_027983,0.869892,1,-6.7051945
20686,XLOC_027984,35.6753,3,-5.6813726
20687,XLOC_027985,0.228174,1,-6.9799595
20688,XLOC_027987,0.514458,1,-6.9799595
20689,XLOC_027988,0.0,0,-6.9799595
20690,XLOC_027989,1.21492,2,-6.39052
20691,XLOC_027990,0.0,0,-6.9799595
20692,XLOC_027991,152.448,3,-5.701908
20693,XLOC_027992,0.0,0,-5.701908
20694,XLOC_027993,6.6637,2,-6.0095468
20695,XLOC_027994,4.29028,2,-6.537527
20696,XLOC_027995,1.09584,1,-5.0976257
20697,XLOC_027996,0.0,0,-6.9799595
20698,XLOC_027997,0.0,0,-6.9799595
20699,XLOC_027998,18.1842,3,-5.697098
20700,XLOC_027999,0.023882,1,-6.9799595
20701,XLOC_028000,14.1486,3,-6.2804985
20702,XLOC_028001,20.8501,3,-4.1764326
20703,XLOC_028002,0.0424993,1,-6.9799595
20704,XLOC_028003,25.1074,3,-6.5308185
20705,XLOC_028004,7.74041,2,-6.9799595
20706,XLOC_028005,8.597,2,-6.5999694
20707,XLOC_028006,191.513,3,-4.7050257
20708,XLOC_028007,24.6944,3,-6.9799595
20709,XLOC_028008,12.8419,3,-2.921243
20710,XLOC_028009,2.38352,2,-0.7597216
20711,XLOC_028010,0.0936892,1,-6.7875786
20712,XLOC_028011,98.8142,3,-4.963642
20713,XLOC_028012,13.6463,3,-6.5999694
20714,XLOC_028013,8.72191,2,-6.5999694
20715,XLOC_028014,0.0,0,-6.5999694
20716,XLOC_028015,0.0,0,-5.8536115
20717,XLOC_028016,0.00357453,0,-6.9799595
20718,XLOC_028021,0.350691,1,-6.9799595
20719,XLOC_028022,8.30447,2,-6.9799595
20720,XLOC_028023,0.144133,1,-6.9799595
20721,XLOC_028024,0.0,0,-1.1952642
20722,XLOC_028025,0.243541,1,-4.6059017
20723,XLOC_028026,22.0068,3,-4.7214603
20724,XLOC_028027,1.85969,2,-2.92451
20725,XLOC_028028,0.0353766,1,-6.9799595
20726,XLOC_028029,1.32143,2,-6.638282
20727,XLOC_028030,65.9312,3,-5.2684455
20728,XLOC_028031,0.0,0,-6.9799595
20729,XLOC_028032,0.0,0,-6.9799595
20730,XLOC_028034,0.0,0,-6.9799595
20731,XLOC_028035,13.5451,3,-6.1189
20732,XLOC_028037,36.1094,3,-5.899009
20733,XLOC_028038,0.133702,1,-6.4824014
20734,XLOC_028039,3.57653,2,-6.4824014
20735,XLOC_028040,13.6032,3,-6.1641717
20736,XLOC_028041,28.5276,3,-5.630642
20737,XLOC_028042,44.1062,3,-6.9799595
20738,XLOC_028043,0.0278917,1,-6.9799595
20739,XLOC_028045,0.0,0,-6.9799595
20740,XLOC_028046,0.626633,1,-6.9799595
20741,XLOC_028047,7.29843,2,-5.8667464
20742,XLOC_028049,0.836064,1,-6.9799595
20743,XLOC_028050,4.61178,2,-5.173326
20744,XLOC_028051,0.0,0,-6.9799595
20745,XLOC_028052,6.11847,2,-6.9799595
20746,XLOC_028053,7.94594,2,-3.574656
20747,XLOC_028054,21.0074,3,-5.7996244
20748,XLOC_028055,0.0516347,1,-6.9799595
20749,XLOC_028056,0.0,0,-6.9799595
20750,XLOC_028057,15.3676,3,-3.8570037
20751,XLOC_028058,0.0,0,-3.8570037
20752,XLOC_028059,85.3169,3,-6.9799595
20753,XLOC_028060,1672.53,3,-5.5670094
20754,XLOC_028061,0.00453811,0,-6.9799595
20755,XLOC_028062,3.17558,2,-3.9652581
20756,XLOC_028063,0.0667185,1,-6.9799595
20757,XLOC_028064,0.0,0,-6.9799595
20758,XLOC_028065,0.0,0,-6.9799595
20759,XLOC_028066,0.0,0,-6.9799595
20760,XLOC_028067,0.0,0,-6.9799595
20761,XLOC_028068,0.0,0,-6.9799595
20762,XLOC_028069,0.0,0,-6.9799595
20763,XLOC_028070,0.0,0,-6.9799595
20764,XLOC_028071,0.0,0,-6.9799595
20765,XLOC_028072,0.0,0,-6.9799595
20766,XLOC_028074,0.0,0,-6.9799595
20767,XLOC_028075,15.9792,3,-5.6950374
20768,XLOC_028076,0.0,0,-6.9799595
20769,XLOC_028077,0.0,0,-6.9799595
20770,XLOC_028078,0.0,0,-6.9799595
20771,XLOC_028079,0.0,0,-6.9799595
20772,XLOC_028080,0.0,0,-6.9799595
20773,XLOC_028081,0.0,0,-6.9799595
20774,XLOC_028082,5.97016,2,-5.177622
20775,XLOC_028083,1.30381,2,-5.177622
20776,XLOC_028084,0.0324436,1,-6.9799595
20777,XLOC_028085,0.0,0,-6.9799595
20778,XLOC_028086,17.5972,3,-5.591967
20779,XLOC_028087,8.81228,2,-6.55103
20780,XLOC_028088,0.018257,1,-6.55103
20781,XLOC_028090,0.0,0,-6.9799595
20782,XLOC_028091,0.0236038,1,-6.804927
20783,XLOC_028092,2.7109,2,-7.023118
20784,XLOC_028093,0.0,0,-6.9799595
20785,XLOC_028096,0.297972,1,-5.766178
20786,XLOC_028097,4.29701,2,-5.766178
20787,XLOC_028098,9.37391,2,-5.790122
20788,XLOC_028099,57.891,3,-6.0986447
20789,XLOC_028100,0.00574544,0,-6.9799595
20790,XLOC_028101,17.4813,3,-5.213062
20791,XLOC_028102,15.262,3,-4.2455254
20792,XLOC_028103,23.7218,3,-3.5646656
20793,XLOC_028104,13.2385,3,-4.6675463
20794,XLOC_028105,0.75264,1,-5.703493
20795,XLOC_028106,1.68959,2,-5.703493
20796,XLOC_028107,4.43939,2,-6.9799595
20797,XLOC_028108,10.2388,2,-6.364559
20798,XLOC_028112,13.3605,3,-4.9054713
20799,XLOC_028113,0.0,0,-4.9054713
20800,XLOC_028114,20.7329,3,-5.1813135
20801,XLOC_028115,1.18738,2,-3.7715905
20802,XLOC_028116,16.9951,3,-6.711219
20803,XLOC_028117,0.506637,1,-6.9799595
20804,XLOC_028118,4.21318,2,-6.7734566
20805,XLOC_028119,0.767151,1,-6.710833
20806,XLOC_028120,0.0186963,1,-6.9799595
20807,XLOC_028121,18.2335,3,-4.031542
20808,XLOC_028122,19.0592,3,-6.5358005
20809,XLOC_028123,0.153151,1,-6.9799595
20810,XLOC_028124,50.4777,3,-4.614171
20811,XLOC_028125,0.320957,1,-4.7685585
20812,XLOC_028126,0.0,0,-6.9799595
20813,XLOC_028127,0.0,0,-6.9799595
20814,XLOC_028128,0.00780787,0,-6.9799595
20815,XLOC_028130,122.545,3,-6.7875786
20816,XLOC_028131,110.851,3,-5.006281
20817,XLOC_028132,2.0705,2,-6.547019
20818,XLOC_028133,0.250793,1,-1.2718763
20819,XLOC_028134,0.0451424,1,-3.9456816
20820,XLOC_028135,0.0905739,1,-6.9799595
20821,XLOC_028137,4.80261,2,-4.905247
20822,XLOC_028138,1.96186,2,-4.609753
20823,XLOC_028139,22.7969,3,-4.211569
20824,XLOC_028140,14.4805,3,-4.211569
20825,XLOC_028141,4.02281,2,-4.211569
20826,XLOC_028142,0.0843349,1,-6.9799595
20827,XLOC_028143,35.0088,3,-6.637534
20828,XLOC_028144,0.0543031,1,-6.0764284
20829,XLOC_028145,0.0,0,-6.9799595
20830,XLOC_028146,0.0,0,-6.9799595
20831,XLOC_028147,10.9226,2,-5.3906555
20832,XLOC_028148,10.9476,2,-4.7010536
20833,XLOC_028149,0.0,0,-6.9799595
20834,XLOC_028150,6.76079,2,-5.4190354
20835,XLOC_028151,2.66856,2,-4.851728
20836,XLOC_028152,159.491,3,-6.9799595
20837,XLOC_028153,32.4669,3,-4.5459547
20838,XLOC_028154,9.73282,2,-4.5459547
20839,XLOC_028155,9.76383,2,-4.5459547
20840,XLOC_028156,0.115341,1,-6.9799595
20841,XLOC_028157,4.80937,2,-6.9799595
20842,XLOC_028158,0.265813,1,-6.9799595
20843,XLOC_028160,0.266531,1,-6.9799595
20844,XLOC_028161,0.0,0,-6.9799595
20845,XLOC_028166,0.0,0,-6.7051945
20846,XLOC_028168,0.0,0,-6.9799595
20847,XLOC_028169,0.0,0,-6.9799595
20848,XLOC_028171,0.0,0,-6.9799595
20849,XLOC_028179,0.943665,1,-6.9799595
20850,XLOC_028180,0.214666,1,-6.9799595
20851,XLOC_028185,0.110707,1,-6.9799595
20852,XLOC_028186,1.07475,1,-6.9799595
20853,XLOC_028188,0.099631,1,-6.9799595
20854,XLOC_028189,0.0,0,-6.9799595
20855,XLOC_028190,3.77359,2,-6.9799595
20856,XLOC_028191,0.0,0,-6.9799595
20857,XLOC_028192,0.0,0,-5.753798
20858,XLOC_028193,0.0250695,1,-6.9799595
20859,XLOC_028194,0.0167694,1,-6.2537727
20860,XLOC_028195,11.5285,2,-1.8344083
20861,XLOC_028196,0.886279,1,-6.9799595
20862,XLOC_028197,3.2521,2,-5.59762
20863,XLOC_028198,0.0,0,-6.9799595
20864,XLOC_028199,0.0,0,-6.9799595
20865,XLOC_028200,63.4439,3,-6.9799595
20866,XLOC_028201,9.99881,2,-6.9144325
20867,XLOC_028202,0.0,0,-6.9799595
20868,XLOC_028203,17.8849,3,-6.134582
20869,XLOC_028204,324.379,3,-6.9799595
20870,XLOC_028206,0.0466057,1,-6.612546
20871,XLOC_028207,12.992,3,-5.0148907
20872,XLOC_028208,16.4307,3,-6.7875786
20873,XLOC_028209,4.51862,2,-4.2567377
20874,XLOC_028211,0.0,0,-6.9767547
20875,XLOC_028212,23.5138,3,-5.707017
20876,XLOC_028213,0.0527842,1,-6.9799595
20877,XLOC_028214,0.0,0,-5.1872654
20878,XLOC_028215,0.0368765,1,-6.9799595
20879,XLOC_028216,16.9725,3,-5.2128716
20880,XLOC_028217,21.4574,3,-4.9916234
20881,XLOC_028218,0.0271321,1,-6.9799595
20882,XLOC_028219,5.38391,2,-2.7505968
20883,XLOC_028220,50.567,3,-4.8303857
20884,XLOC_028221,3.00101,2,-6.9799595
20885,XLOC_028222,1.06559,1,-5.289635
20886,XLOC_028223,20.4762,3,-4.2081914
20887,XLOC_028224,279.087,3,-4.9506364
20888,XLOC_028225,0.0,0,-4.9506364
20889,XLOC_028226,0.0,0,-6.9799595
20890,XLOC_028227,7.32787,2,-3.934523
20891,XLOC_028228,1.17584,2,-0.8120119
20892,XLOC_028229,0.0,0,-6.9799595
20893,XLOC_028230,27.7932,3,-2.28037
20894,XLOC_028231,8.34417,2,-4.697144
20895,XLOC_028232,0.0167524,1,-6.9799595
20896,XLOC_028235,0.0,0,-6.9799595
20897,XLOC_028240,1.13056,1,-6.9799595
20898,XLOC_028241,0.2802,1,-6.561114
20899,XLOC_028245,0.0,0,-6.9799595
20900,XLOC_028248,31.4133,3,-3.951229
20901,XLOC_028249,32.2659,3,-5.925309
20902,XLOC_028251,0.0,0,-6.9799595
20903,XLOC_028252,0.00885146,0,-6.9799595
20904,XLOC_028253,40.8759,3,-6.5358005
20905,XLOC_028254,85.6316,3,-6.4251823
20906,XLOC_028255,17.5554,3,-6.4251823
20907,XLOC_028256,14.0337,3,-4.864129
20908,XLOC_028257,0.0229689,1,-4.864129
20909,XLOC_028258,0.0,0,-4.864129
20910,XLOC_028259,0.0537933,1,-4.864129
20911,XLOC_028260,0.274689,1,-4.864129
20912,XLOC_028261,3.58359,2,-4.864129
20913,XLOC_028262,7.90477,2,-5.6830363
20914,XLOC_028263,1.99982,2,-6.1641717
20915,XLOC_028264,85.6526,3,-4.8414693
20916,XLOC_028265,0.989546,1,-5.4122796
20917,XLOC_028267,10.9428,2,-6.547019
20918,XLOC_028268,0.0,0,-6.9799595
20919,XLOC_028270,0.0121487,0,-6.9799595
20920,XLOC_028271,0.188373,1,-6.9799595
20921,XLOC_028272,0.656383,1,-6.9799595
20922,XLOC_028273,1.26098,2,-5.650354
20923,XLOC_028274,6.67038,2,-6.2802196
20924,XLOC_028276,1.02618,1,-6.804927
20925,XLOC_028278,1.46378,2,-4.913952
20926,XLOC_028279,0.109398,1,-4.913952
20927,XLOC_028280,0.0836621,1,-6.9799595
20928,XLOC_028281,44.5136,3,-4.677136
20929,XLOC_028282,4.18053,2,-6.0908623
20930,XLOC_028283,0.0514485,1,-6.3430047
20931,XLOC_028284,12.9128,3,-6.9799595
20932,XLOC_028285,12.3259,3,-5.5560145
20933,XLOC_028286,3.79542,2,-6.638282
20934,XLOC_028287,3.31658,2,-5.8628845
20935,XLOC_028288,9.90804,2,-6.9799595
20936,XLOC_028291,1.66053,2,-3.6008775
20937,XLOC_028293,7.53906,2,-6.9799595
20938,XLOC_028294,6.04806,2,-6.9799595
20939,XLOC_028295,5.66335,2,-2.8727157
20940,XLOC_028296,0.0,0,-6.9799595
20941,XLOC_028297,15.8859,3,-4.456021
20942,XLOC_028298,8.04768,2,-4.527243
20943,XLOC_028299,1.66765,2,-4.2562504
20944,XLOC_028300,0.0191382,1,-6.9799595
20945,XLOC_028301,4.27124,2,-6.9799595
20946,XLOC_028302,19.8915,3,-5.8659925
20947,XLOC_028304,15.9735,3,-4.8384094
20948,XLOC_028305,16.1075,3,-2.0521595
20949,XLOC_028306,2.206,2,-6.9799595
20950,XLOC_028307,113.123,3,-3.8088593
20951,XLOC_028308,7.9698,2,-6.9799595
20952,XLOC_028309,0.082366,1,-5.2080574
20953,XLOC_028310,0.00530669,0,-6.9799595
20954,XLOC_028311,0.0,0,-6.9799595
20955,XLOC_028312,0.0,0,-6.9799595
20956,XLOC_028313,0.0,0,-6.9799595
20957,XLOC_028314,0.0,0,-6.9799595
20958,XLOC_028315,0.0,0,-6.9799595
20959,XLOC_028316,0.0,0,-6.9799595
20960,XLOC_028317,18.6701,3,-4.80327
20961,XLOC_028318,0.0,0,-6.9799595
20962,XLOC_028319,0.0,0,-6.9799595
20963,XLOC_028320,0.0317196,1,-6.9799595
20964,XLOC_028322,0.229093,1,-6.5358005
20965,XLOC_028323,0.0,0,-6.9799595
20966,XLOC_028324,86.0005,3,-3.6131144
20967,XLOC_028325,41.1222,3,-4.1859326
20968,XLOC_028326,25.836,3,-5.74653
20969,XLOC_028327,0.0,0,-5.74653
20970,XLOC_028328,0.0,0,-6.9799595
20971,XLOC_028329,18.4372,3,-6.9799595
20972,XLOC_028330,6.59443,2,-4.6470594
20973,XLOC_028331,0.48296,1,-6.9799595
20974,XLOC_028332,546.123,3,-2.4226034
20975,XLOC_028333,0.0,0,-6.9799595
20976,XLOC_028334,0.0,0,-6.9799595
20977,XLOC_028335,0.0,0,-6.9799595
20978,XLOC_028336,0.0,0,-6.9799595
20979,XLOC_028337,20.2765,3,-5.562677
20980,XLOC_028338,15.237,3,-6.3746576
20981,XLOC_028340,0.0342283,1,-6.9799595
20982,XLOC_028341,0.0,0,-1.2389823
20983,XLOC_028342,14.5641,3,-1.2389823
20984,XLOC_028343,49.5124,3,-1.2389823
20985,XLOC_028344,14.4278,3,-5.91297
20986,XLOC_028345,0.0495457,1,-3.2854738
20987,XLOC_028347,1.68002,2,-6.1678977
20988,XLOC_028349,5.32064,2,-6.09293
20989,XLOC_028350,23.4233,3,-4.142554
20990,XLOC_028351,0.0415987,1,-6.9799595
20991,XLOC_028352,0.592882,1,-5.815926
20992,XLOC_028353,12.7202,3,-6.214404
20993,XLOC_028354,11.8307,2,-5.846231
20994,XLOC_028355,37.5583,3,-4.3987284
20995,XLOC_028356,763.307,3,-3.6828833
20996,XLOC_028357,1.18194,2,-4.8323336
20997,XLOC_028358,0.120046,1,-4.989606
20998,XLOC_028359,1.55855,2,-6.039278
20999,XLOC_028360,1.68421,2,-6.710833
21000,XLOC_028362,0.151285,1,-6.9799595
21001,XLOC_028363,0.0,0,-6.9799595
21002,XLOC_028364,0.0798569,1,-6.9799595
21003,XLOC_028367,8.55962,2,-6.9799595
21004,XLOC_028368,0.141056,1,-6.9799595
21005,XLOC_028369,0.578254,1,-6.9799595
21006,XLOC_028370,0.0,0,-6.9799595
21007,XLOC_028371,0.0341683,1,-6.9799595
21008,XLOC_028373,16.01,3,-6.6048827
21009,XLOC_028374,5.25133,2,-3.5888736
21010,XLOC_028375,17.0759,3,-3.509737
21011,XLOC_028376,16.2748,3,-3.672389
21012,XLOC_028377,14.7694,3,-6.185446
21013,XLOC_028378,0.208046,1,-4.8733673
21014,XLOC_028379,75.2892,3,-3.791578
21015,XLOC_028380,34.0408,3,-6.9799595
21016,XLOC_028381,46.5089,3,-4.9743366
21017,XLOC_028383,3.08239,2,-6.2432575
21018,XLOC_028384,54.4632,3,-6.104849
21019,XLOC_028385,0.922114,1,-6.9799595
21020,XLOC_028386,12.8124,3,-5.4555364
21021,XLOC_028387,0.0625221,1,-6.9799595
21022,XLOC_028388,0.0,0,-6.9799595
21023,XLOC_028389,0.0,0,-6.9799595
21024,XLOC_028390,0.0,0,-6.9799595
21025,XLOC_028391,13.7639,3,-5.007402
21026,XLOC_028392,12.5304,3,-5.3405757
21027,XLOC_028393,0.0,0,-5.3405757
21028,XLOC_028394,7.09226,2,-4.746973
21029,XLOC_028395,4.68216,2,-4.8149366
21030,XLOC_028396,0.120874,1,-5.459588
21031,XLOC_028397,11.1947,2,-5.2021675
21032,XLOC_028398,11.925,2,-6.9799595
21033,XLOC_028399,0.0,0,-6.9799595
21034,XLOC_028400,91.0249,3,-7.0110393
21035,XLOC_028401,0.0,0,-6.9799595
21036,XLOC_028402,26.2491,3,0.30552107
21037,XLOC_028403,13.5897,3,-3.8486557
21038,XLOC_028404,878.547,3,-7.082441
21039,XLOC_028405,12.6366,3,-6.9799595
21040,XLOC_028406,25.3766,3,-5.114457
21041,XLOC_028407,238.555,3,-5.247538
21042,XLOC_028408,28.3925,3,-5.2835436
21043,XLOC_028410,1.12501,1,-6.2773013
21044,XLOC_028411,0.0626873,1,-6.2773013
21045,XLOC_028412,809.832,3,-5.118617
21046,XLOC_028413,0.0,0,-5.118617
21047,XLOC_028414,16.2717,3,-6.421144
21048,XLOC_028415,0.0,0,-6.0745125
21049,XLOC_028416,0.0,0,-6.0745125
21050,XLOC_028417,8.40864,2,-6.9799595
21051,XLOC_028418,7.78329,2,-6.9799595
21052,XLOC_028419,0.0214629,1,-6.9799595
21053,XLOC_028420,0.756573,1,-6.9799595
21054,XLOC_028421,11.3063,2,-0.76838803
21055,XLOC_028422,11.7892,2,-6.7875786
21056,XLOC_028423,18.3755,3,-4.9313536
21057,XLOC_028424,0.408573,1,-6.9799595
21058,XLOC_028425,32.8748,3,-6.7875786
21059,XLOC_028426,1.53993,2,-6.012013
21060,XLOC_028427,35.2604,3,-5.0478024
21061,XLOC_028428,15.7849,3,-6.804927
21062,XLOC_028429,0.0212883,1,-6.804927
21063,XLOC_028430,0.0202985,1,-6.804927
21064,XLOC_028431,0.0,0,-6.804927
21065,XLOC_028432,0.0,0,-6.804927
21066,XLOC_028433,11.5061,2,-3.0185175
21067,XLOC_028434,22.5331,3,-5.567923
21068,XLOC_028436,15.8487,3,-6.6250453
21069,XLOC_028437,15.892,3,-5.842934
21070,XLOC_028438,5.64259,2,-6.713593
21071,XLOC_028439,17.7166,3,-5.868835
21072,XLOC_028440,11.7665,2,-6.9799595
21073,XLOC_028441,8.35317,2,-6.9799595
21074,XLOC_028442,15.2572,3,-3.0028703
21075,XLOC_028443,3.53838,2,-6.67436
21076,XLOC_028445,0.253116,1,-6.9799595
21077,XLOC_028446,4.66754,2,-6.9799595
21078,XLOC_028447,0.267008,1,-6.9144325
21079,XLOC_028448,20.0108,3,-4.4839325
21080,XLOC_028449,18.6947,3,-6.716177
21081,XLOC_028450,6.40323,2,-5.696516
21082,XLOC_028451,1.07522,1,-5.536958
21083,XLOC_028452,0.0306126,1,-6.9799595
21084,XLOC_028453,0.411791,1,-6.9799595
21085,XLOC_028454,1.66843,2,-6.9799595
21086,XLOC_028455,0.267529,1,-6.9799595
21087,XLOC_028456,9.31774,2,-3.9216266
21088,XLOC_028457,12.1678,2,-6.7875786
21089,XLOC_028458,10.9545,2,-5.977747
21090,XLOC_028459,11.7377,2,-6.818609
21091,XLOC_028460,4.05046,2,-6.1398473
21092,XLOC_028461,5.46695,2,-4.5835867
21093,XLOC_028462,0.0,0,-6.9144325
21094,XLOC_028463,5.30943,2,-4.354553
21095,XLOC_028464,5.90719,2,-6.9799595
21096,XLOC_028465,0.0181711,1,-6.9799595
21097,XLOC_028466,0.0,0,-6.9799595
21098,XLOC_028468,11.3824,2,-4.322205
21099,XLOC_028469,9.08381,2,-5.6598587
21100,XLOC_028470,17.5555,3,-5.2525573
21101,XLOC_028471,139.129,3,-5.220992
21102,XLOC_028472,19.5163,3,-3.7235785
21103,XLOC_028473,12.4077,3,-6.177755
21104,XLOC_028474,0.0,0,-6.9799595
21105,XLOC_028475,0.0,0,-6.9799595
21106,XLOC_028476,14.9119,3,-6.9799595
21107,XLOC_028477,19.736,3,-4.9136953
21108,XLOC_028478,9.45215,2,-6.451575
21109,XLOC_028483,0.0,0,-6.9799595
21110,XLOC_028484,0.0,0,-6.9799595
21111,XLOC_028486,0.320316,1,-6.9799595
21112,XLOC_028487,3.90691,2,-5.1121855
21113,XLOC_028488,1.9201,2,-5.1121855
21114,XLOC_028489,0.0,0,-6.9799595
21115,XLOC_028490,0.193118,1,-6.9799595
21116,XLOC_028491,4.70951,2,-6.814641
21117,XLOC_028492,11.3749,2,-5.5887985
21118,XLOC_028493,8.92297,2,-6.5344424
21119,XLOC_028494,11.0446,2,-5.451785
21120,XLOC_028495,0.0,0,-6.9799595
