,gene_id,value_1,y,scores
6452,XLOC_008178,38.4467,1,-3.9144156
6453,XLOC_008179,7.71072,1,-4.803756
6454,XLOC_008180,0.0,0,-6.970554
6455,XLOC_008181,0.567987,0,-2.2302437
6456,XLOC_008182,3.09209,1,-6.970554
6457,XLOC_008183,72.7046,1,-3.9026735
6458,XLOC_008184,8.61646,1,-3.036273
6459,XLOC_008186,0.0,0,-6.970554
6460,XLOC_008187,0.0,0,-6.970554
6461,XLOC_008189,2662.05,1,-2.9517267
6462,XLOC_008190,243.461,1,-4.1489563
6463,XLOC_008191,7.56464,1,-6.970554
6464,XLOC_008192,9.47558,1,-4.9651704
6465,XLOC_008193,15.9303,1,-4.897954
6466,XLOC_008195,0.245293,0,-5.5372
6467,XLOC_008197,0.0,0,-6.970554
6468,XLOC_008198,10.7893,1,-4.7035856
6469,XLOC_008199,4.00703,1,-5.031871
6470,XLOC_008200,1.95569,1,-5.031871
6471,XLOC_008201,16.7444,1,-6.648756
6472,XLOC_008202,7.7108,1,-6.648756
6473,XLOC_008203,4.34811,1,-4.2866693
6474,XLOC_008204,29.4407,1,-5.241954
6475,XLOC_008205,0.00808029,0,-6.7054825
6476,XLOC_008206,0.2452,0,-6.970554
6477,XLOC_008207,0.677127,0,-2.8664026
6478,XLOC_008208,4.86962,1,-4.1340346
6479,XLOC_008209,44.7525,1,-4.3661566
6480,XLOC_008210,32.9549,1,-5.2567267
6481,XLOC_008211,22.8781,1,-6.779955
6482,XLOC_008212,2.48411,1,-5.9633827
6483,XLOC_008215,38.4291,1,-6.970554
6484,XLOC_008216,131.78,1,-6.970554
6485,XLOC_008217,49.3562,1,-3.8449998
6486,XLOC_008218,24.01,1,-5.053522
6487,XLOC_008219,0.0,0,-5.053522
6488,XLOC_008220,8.65988,1,-4.931961
6489,XLOC_008221,18.8914,1,-5.500116
6490,XLOC_008222,6.75086,1,-4.733818
6491,XLOC_008223,0.0358075,0,-6.970554
6492,XLOC_008224,1.80486,1,-6.970554
6493,XLOC_008226,0.105792,0,-6.970554
6494,XLOC_008227,18.8974,1,-2.398705
6495,XLOC_008228,0.193627,0,-6.970554
6496,XLOC_008229,0.026868,0,-6.970554
6497,XLOC_008230,0.0625436,0,-4.575119
6498,XLOC_008231,8.87067,1,-4.575119
6499,XLOC_008232,27.7386,1,-5.7801366
6500,XLOC_008233,15.0095,1,-6.2245026
6501,XLOC_008234,0.0968639,0,-6.2245026
6502,XLOC_008235,0.0203489,0,-6.970554
6503,XLOC_008236,22.5547,1,-2.6171336
6504,XLOC_008237,0.0220698,0,-6.970554
6505,XLOC_008238,4.3614,1,-6.970554
6506,XLOC_008239,4.0929,1,-5.825781
6507,XLOC_008240,5.18852,1,-1.8350066
6508,XLOC_008241,0.043974,0,-6.970554
6509,XLOC_008242,0.104496,0,-6.970554
6510,XLOC_008244,13.3221,1,-4.9494877
6511,XLOC_008246,0.0197567,0,-6.970554
6512,XLOC_008248,14.8534,1,-4.0937247
6513,XLOC_008249,7.18911,1,-4.9486847
6514,XLOC_008250,9.85463,1,-6.118716
6515,XLOC_008251,0.219357,0,-4.770636
6516,XLOC_008253,0.54429,0,-1.038824
6517,XLOC_008254,0.205675,0,-5.2912116
6518,XLOC_008255,3.40812,1,-5.2912116
6519,XLOC_008256,0.0342383,0,-4.933895
6520,XLOC_008257,391.774,1,-5.7308216
6521,XLOC_008258,16.4759,1,-5.7308216
6522,XLOC_008259,0.55758,0,-6.970554
6523,XLOC_008260,23.1405,1,-4.618665
6524,XLOC_008261,0.786952,0,-6.970554
6525,XLOC_008262,0.36302,0,-6.779955
6526,XLOC_008263,17.5729,1,-6.779955
6527,XLOC_008264,90.2458,1,-6.433065
6528,XLOC_008265,6.06754,1,-4.446586
6529,XLOC_008266,0.110139,0,-5.807809
6530,XLOC_008267,18.9754,1,-5.9363055
6531,XLOC_008268,48.8333,1,-5.6592283
6532,XLOC_008269,8.58138,1,-6.465478
6533,XLOC_008270,210.722,1,-3.6731029
6534,XLOC_008271,0.0,0,-6.970554
6535,XLOC_008272,0.258797,0,-6.970554
6536,XLOC_008273,5.50564,1,-6.970554
6537,XLOC_008274,0.683073,0,-6.970554
6538,XLOC_008275,0.0,0,-6.970554
6539,XLOC_008277,26.0635,1,-4.8531523
6540,XLOC_008278,11.8978,1,-6.059512
6541,XLOC_008280,0.0,0,-6.970554
6542,XLOC_008281,25.6931,1,-6.5979276
6543,XLOC_008282,1.85386,1,-2.0918245
6544,XLOC_008284,0.309085,0,-6.0976415
6545,XLOC_008285,3.2944,1,-6.855905
6546,XLOC_008286,17.2867,1,-5.9153986
6547,XLOC_008287,0.0205665,0,-6.970554
6548,XLOC_008288,0.192778,0,-6.970554
6549,XLOC_008289,14.2221,1,-6.9138274
6550,XLOC_008290,5.16245,1,-6.970554
6551,XLOC_008291,1.21882,1,-3.9511578
6552,XLOC_008292,14.0185,1,-3.9511578
6553,XLOC_008293,21.7117,1,-3.9511578
6554,XLOC_008294,9.45517,1,-5.8051724
6555,XLOC_008295,0.0127135,0,-6.970554
6556,XLOC_008296,0.528306,0,-6.970554
6557,XLOC_008297,164.454,1,-6.970554
6558,XLOC_008298,0.302613,0,-6.1836014
6559,XLOC_008300,11.7073,1,-4.276198
6560,XLOC_008301,0.951746,0,-2.7670338
6561,XLOC_008302,2.87073,1,-5.697858
6562,XLOC_008303,12.0159,1,-2.8636723
6563,XLOC_008305,3.9313,1,-4.6610622
6564,XLOC_008306,6.40325,1,-5.744089
6565,XLOC_008307,16.7084,1,-5.686779
6566,XLOC_008308,72.8219,1,-5.956208
6567,XLOC_008309,0.232056,0,-3.5256982
6568,XLOC_008310,69.8636,1,-4.8639317
6569,XLOC_008311,0.423672,0,-6.970554
6570,XLOC_008312,9.98215,1,-6.8904796
6571,XLOC_008313,6.83592,1,-6.2684216
6572,XLOC_008315,0.0119841,0,-2.0221784
6573,XLOC_008316,0.0391393,0,-6.970554
6574,XLOC_008317,3.45025,1,-2.773506
6575,XLOC_008318,5.08968,1,-3.89628
6576,XLOC_008319,6.87367,1,-6.970554
6577,XLOC_008320,2.43464,1,-4.338491
6578,XLOC_008321,6.86182,1,-5.5748124
6579,XLOC_008322,5.24865,1,-2.0997605
6580,XLOC_008323,28.9225,1,-2.189555
6581,XLOC_008324,0.0,0,-6.970554
6582,XLOC_008325,1.67606,1,-6.970554
6583,XLOC_008326,0.531442,0,-6.970554
6584,XLOC_008327,14.7008,1,-5.5907083
6585,XLOC_008328,0.0,0,-5.5907083
6586,XLOC_008329,1.30415,1,-4.974404
6587,XLOC_008330,36.6277,1,-4.0332465
6588,XLOC_008334,0.12318,0,-6.970554
6589,XLOC_008335,0.0,0,-6.970554
6590,XLOC_008336,1.94053,1,-5.0126796
6591,XLOC_008337,0.207645,0,-6.002518
6592,XLOC_008338,18.5521,1,-6.167776
6593,XLOC_008339,15.475,1,-1.3312509
6594,XLOC_008340,4.44642,1,-5.6370254
6595,XLOC_008341,1.10621,0,-6.4489923
6596,XLOC_008344,0.196991,0,-6.4475093
6597,XLOC_008345,1.55598,1,-5.903572
6598,XLOC_008346,0.166754,0,-6.8476286
6599,XLOC_008347,3.10325,1,-2.263487
6600,XLOC_008348,17.8586,1,-6.1407614
6601,XLOC_008349,0.0,0,-6.9138274
6602,XLOC_008350,0.0,0,-6.970554
6603,XLOC_008351,0.0634336,0,-6.970554
6604,XLOC_008352,0.0771056,0,-6.7054825
6605,XLOC_008353,8.05031,1,-6.130971
6606,XLOC_008354,3.42946,1,-5.7499194
6607,XLOC_008355,80.5417,1,-3.9730113
6608,XLOC_008356,18.9926,1,-4.8081775
6609,XLOC_008357,14.9119,1,-6.049467
6610,XLOC_008358,9.75749,1,-3.6129992
6611,XLOC_008359,17.957,1,-3.5056567
6612,XLOC_008360,9.47358,1,-5.448305
6613,XLOC_008361,4.78746,1,-5.0676727
6614,XLOC_008362,0.0,0,-6.970554
6615,XLOC_008363,0.62692,0,-6.970554
6616,XLOC_008364,35.9187,1,-5.9317083
6617,XLOC_008365,7.79452,1,-6.970554
6618,XLOC_008366,14.5324,1,-6.970554
6619,XLOC_008367,164.174,1,-5.8198
6620,XLOC_008368,1063.86,1,-6.970554
6621,XLOC_008369,23.1502,1,-4.8839436
6622,XLOC_008370,0.0281096,0,-6.970554
6623,XLOC_008371,1.62329,1,-6.889327
6624,XLOC_008372,0.0,0,-6.7054825
6625,XLOC_008373,19.8321,1,-6.6743116
6626,XLOC_008374,0.0,0,-6.6743116
6627,XLOC_008375,5.53621,1,-3.6857657
6628,XLOC_008377,4.63852,1,-6.970554
6629,XLOC_008378,8.33002,1,-4.4668784
6630,XLOC_008379,0.0,0,-6.970554
6631,XLOC_008380,0.0,0,-6.970554
6632,XLOC_008381,3.48776,1,-4.76327
6633,XLOC_008382,1.32434,1,-5.6256714
6634,XLOC_008384,0.0270571,0,-6.970554
6635,XLOC_008385,0.0,0,-5.7329597
6636,XLOC_008386,23.7173,1,-3.0031729
6637,XLOC_008387,16.1268,1,-4.997836
6638,XLOC_008388,0.163732,0,-5.0535855
6639,XLOC_008389,9.84674,1,-3.4868033
6640,XLOC_008390,45.0562,1,-6.902697
6641,XLOC_008391,0.110194,0,-6.970554
6642,XLOC_008392,0.0,0,-6.970554
6643,XLOC_008397,565.887,1,-5.2953644
6644,XLOC_008398,0.173933,0,-2.1510904
6645,XLOC_008399,5.1839,1,-6.582557
6646,XLOC_008400,14.3171,1,-5.8458457
6647,XLOC_008401,11.1321,1,-4.0725613
6648,XLOC_008402,11.1381,1,-4.6188135
6649,XLOC_008404,53.392,1,-6.970554
6650,XLOC_008405,9.79763,1,-2.6242163
6651,XLOC_008406,6.71538,1,-5.202913
6652,XLOC_008407,4.5796,1,-4.448557
6653,XLOC_008409,133.336,1,-6.970554
6654,XLOC_008411,0.0,0,-6.970554
6655,XLOC_008412,4.1435,1,-4.0581517
6656,XLOC_008413,41.8721,1,-4.0581517
6657,XLOC_008414,0.000339296,0,-4.671909
6658,XLOC_008415,0.0879039,0,-6.7054825
6659,XLOC_008416,15.2473,1,-6.292356
6660,XLOC_008417,0.0,0,-6.970554
6661,XLOC_008418,0.0667388,0,-6.970554
6662,XLOC_008419,11.2032,1,-6.4528027
6663,XLOC_008420,3.99924,1,-6.970554
6664,XLOC_008421,0.348219,0,-6.970554
6665,XLOC_008422,0.979566,0,-3.957298
6666,XLOC_008431,0.328567,0,-6.1076565
6667,XLOC_008434,0.0443425,0,-6.4439163
6668,XLOC_008435,1.20962,1,-2.469851
6669,XLOC_008436,0.118524,0,-6.970554
6670,XLOC_008437,0.193428,0,-5.679455
6671,XLOC_008438,0.722803,0,-5.679455
6672,XLOC_008439,0.131442,0,-5.679455
6673,XLOC_008441,0.370948,0,-3.9768198
6674,XLOC_008443,0.856219,0,-6.970554
6675,XLOC_008444,1.16049,1,-6.970554
6676,XLOC_008445,0.947732,0,-6.970554
6677,XLOC_008446,1.28973,1,-6.970554
6678,XLOC_008447,0.815838,0,-6.970554
6679,XLOC_008448,1.35378,1,-6.970554
6680,XLOC_008453,0.190327,0,-4.5794854
6681,XLOC_008456,0.755281,0,-1.254306
6682,XLOC_008457,0.40842,0,-1.254306
6683,XLOC_008458,2.29225,1,-1.254306
6684,XLOC_008459,0.219048,0,-3.2919545
6685,XLOC_008460,0.373249,0,-3.2919545
6686,XLOC_008470,0.324999,0,-6.970554
6687,XLOC_008471,0.986962,0,-6.970554
6688,XLOC_008472,1.67974,1,-6.970554
6689,XLOC_008473,0.879977,0,-2.6592174
6690,XLOC_008480,0.748036,0,-6.970554
6691,XLOC_008481,0.389173,0,-6.970554
6692,XLOC_008496,0.0795219,0,-6.779955
6693,XLOC_008507,0.13272,0,-4.434791
6694,XLOC_008508,0.232243,0,-4.434791
6695,XLOC_008509,0.120913,0,-4.434791
6696,XLOC_008513,0.0,0,-4.575119
6697,XLOC_008514,0.0666462,0,-6.2245026
6698,XLOC_008515,0.128343,0,-6.2245026
6699,XLOC_008517,0.0,0,-6.970554
6700,XLOC_008518,0.0122156,0,-6.970554
6701,XLOC_008522,0.0,0,-5.2912116
6702,XLOC_008523,0.364658,0,-5.2912116
6703,XLOC_008525,0.280304,0,-5.7308216
6704,XLOC_008529,0.0,0,-6.779955
6705,XLOC_008530,0.0,0,-5.807809
6706,XLOC_008531,0.0,0,-5.807809
6707,XLOC_008532,0.0423201,0,-5.807809
6708,XLOC_008541,0.336886,0,-4.276198
6709,XLOC_008542,0.319526,0,-4.276198
6710,XLOC_008543,0.083687,0,-4.276198
6711,XLOC_008545,0.0,0,-6.970554
6712,XLOC_008559,0.389877,0,-3.5056567
6713,XLOC_008560,0.164277,0,-3.5056567
6714,XLOC_008561,0.0,0,-3.5056567
6715,XLOC_008562,0.242325,0,-3.5056567
6716,XLOC_008570,0.740174,0,-4.3246956
6717,XLOC_008571,0.0,0,-6.970554
6718,XLOC_008572,0.0,0,-6.970554
6719,XLOC_008582,0.0,0,-6.970554
6720,XLOC_008583,0.0,0,-6.970554
6721,XLOC_008590,1.23059,1,-4.7800255
6722,XLOC_008591,0.749529,0,-4.7800255
6723,XLOC_008600,0.0,0,-5.202913
6724,XLOC_008601,0.0,0,-5.202913
6725,XLOC_008602,0.0,0,-5.202913
6726,XLOC_008635,0.0,0,-6.970554
6727,XLOC_008636,0.0,0,-6.970554
6728,XLOC_008639,0.0,0,-6.970554
6729,XLOC_008640,6.4931,1,-1.7355218
6730,XLOC_008641,22.6165,1,-4.9467044
6731,XLOC_008642,0.101169,0,-6.970554
6732,XLOC_008645,1.43749,1,-4.5979576
6733,XLOC_008648,0.0648047,0,-6.970554
6734,XLOC_008649,68.9289,1,-6.970554
6735,XLOC_008650,25.6997,1,-5.293162
6736,XLOC_008651,0.0,0,-5.293162
6737,XLOC_008652,0.0,0,-5.293162
6738,XLOC_008653,0.0,0,-5.293162
6739,XLOC_008654,0.0,0,-5.293162
6740,XLOC_008655,0.0,0,-5.293162
6741,XLOC_008656,0.0,0,-5.293162
6742,XLOC_008657,0.0,0,-5.293162
6743,XLOC_008658,0.0,0,-5.293162
6744,XLOC_008659,0.0,0,-5.293162
6745,XLOC_008660,0.0,0,-5.293162
6746,XLOC_008661,0.0,0,-5.293162
6747,XLOC_008662,0.0,0,-5.293162
6748,XLOC_008663,0.0,0,-5.293162
6749,XLOC_008664,0.0,0,-5.293162
6750,XLOC_008665,0.0,0,-5.293162
6751,XLOC_008666,0.0,0,-5.293162
6752,XLOC_008667,0.0,0,-5.293162
6753,XLOC_008668,0.0,0,-5.293162
6754,XLOC_008669,0.0,0,-5.293162
6755,XLOC_008670,0.0,0,-5.293162
6756,XLOC_008671,0.0,0,-5.293162
6757,XLOC_008672,0.0,0,-5.293162
6758,XLOC_008673,0.0,0,-5.293162
6759,XLOC_008720,0.0313687,0,-6.970554
6760,XLOC_008721,0.0,0,-6.970554
6761,XLOC_008722,0.0,0,-6.970554
6762,XLOC_008724,0.96569,0,-5.4907327
6763,XLOC_008727,0.685934,0,-6.055549
6764,XLOC_008729,0.0,0,-6.970554
6765,XLOC_008731,0.0,0,-6.970554
6766,XLOC_008732,3.68665,1,-6.970554
6767,XLOC_008733,0.693739,0,-6.970554
6768,XLOC_008735,8.64487,1,-4.6843047
6769,XLOC_008736,8.18264,1,-5.58001
6770,XLOC_008737,0.410718,0,-6.7090607
6771,XLOC_008738,13.2836,1,-4.2314544
6772,XLOC_008739,0.0779642,0,-6.970554
6773,XLOC_008740,0.683625,0,-6.970554
6774,XLOC_008741,0.0399496,0,-6.970554
6775,XLOC_008742,1.90718,1,-3.6267793
6776,XLOC_008743,55.8569,1,-2.8805387
6777,XLOC_008744,0.0,0,-5.0574546
6778,XLOC_008745,0.0,0,-4.7064734
6779,XLOC_008747,10.5139,1,-4.5067506
6780,XLOC_008748,0.0,0,-6.970554
6781,XLOC_008749,5.03323,1,-4.8524017
6782,XLOC_008750,21.069,1,-3.7698245
6783,XLOC_008751,0.0,0,-6.970554
6784,XLOC_008752,0.0,0,-6.970554
6785,XLOC_008753,38.4274,1,-1.4595312
6786,XLOC_008754,19.8233,1,-6.0643845
6787,XLOC_008756,19.4541,1,-4.0670223
6788,XLOC_008758,0.0,0,-6.970554
6789,XLOC_008759,0.234676,0,-6.76225
6790,XLOC_008760,15.3548,1,-6.3780456
6791,XLOC_008761,19.9248,1,-6.08088
6792,XLOC_008762,4.9864,1,-5.789248
6793,XLOC_008763,11.0442,1,-5.063892
6794,XLOC_008764,5.72736,1,-5.3696747
6795,XLOC_008765,7.80874,1,-4.8488617
6796,XLOC_008766,8.62701,1,-0.1885546
6797,XLOC_008767,45.2817,1,-3.2531624
6798,XLOC_008768,0.553034,0,-3.2531624
6799,XLOC_008769,6.49602,1,-3.2531624
6800,XLOC_008770,1.48847,1,-6.5572567
6801,XLOC_008771,8.32707,1,-3.844417
6802,XLOC_008772,0.10356,0,-6.970554
6803,XLOC_008773,0.168172,0,-6.3342404
6804,XLOC_008774,41.0475,1,-3.371364
6805,XLOC_008775,47.5508,1,-4.6846743
6806,XLOC_008776,28.8694,1,-4.6846743
6807,XLOC_008777,10.3259,1,-6.970554
6808,XLOC_008778,20.4,1,-6.171798
6809,XLOC_008779,7.28674,1,-6.0964932
6810,XLOC_008780,9.20573,1,-6.2751007
6811,XLOC_008781,0.0,0,-6.2751007
6812,XLOC_008782,1.5408,1,-4.2134843
6813,XLOC_008783,5.06576,1,-4.40379
6814,XLOC_008784,0.246622,0,-4.40379
6815,XLOC_008785,10.9141,1,-1.7656593
6816,XLOC_008786,47.7297,1,-4.679082
6817,XLOC_008787,10.021,1,-4.679082
6818,XLOC_008788,1.42503,1,-6.0258384
6819,XLOC_008789,0.137947,0,-4.147142
6820,XLOC_008790,18.8462,1,-6.970554
6821,XLOC_008791,5.23652,1,-4.0758743
6822,XLOC_008792,12.131,1,-3.4209452
6823,XLOC_008793,0.0451321,0,-5.7083154
6824,XLOC_008794,0.0196193,0,-6.970554
6825,XLOC_008795,158.891,1,-6.970554
6826,XLOC_008796,0.0,0,-6.970554
6827,XLOC_008797,186.966,1,-6.970554
6828,XLOC_008798,3.21194,1,-5.8038697
6829,XLOC_008799,28.3403,1,-1.6701089
6830,XLOC_008800,13.7272,1,-1.3035889
6831,XLOC_008801,52.627,1,-2.7843826
6832,XLOC_008802,470.192,1,-5.7055907
6833,XLOC_008803,2.07637,1,-4.170152
6834,XLOC_008804,0.0,0,-4.170152
6835,XLOC_008805,0.0,0,-6.970554
6836,XLOC_008806,49.8151,1,-4.3975086
6837,XLOC_008807,0.129307,0,-6.970554
6838,XLOC_008808,0.234346,0,-6.970554
6839,XLOC_008809,0.0359998,0,-6.970554
6840,XLOC_008810,0.0,0,-3.0787995
6841,XLOC_008811,6.3398,1,-3.0787995
6842,XLOC_008812,0.0810239,0,-6.970554
6843,XLOC_008813,0.15626,0,-6.822328
6844,XLOC_008814,28.3842,1,-2.8991776
6845,XLOC_008815,10.0698,1,0.6669628
6846,XLOC_008817,0.0,0,-6.970554
6847,XLOC_008818,0.239188,0,-6.970554
6848,XLOC_008819,0.0,0,-6.970554
6849,XLOC_008820,0.0,0,-6.970554
6850,XLOC_008821,42.093,1,-4.295824
6851,XLOC_008822,4.67708,1,-6.970554
6852,XLOC_008823,8.37185,1,-3.4719932
6853,XLOC_008824,0.0,0,-3.4719932
6854,XLOC_008825,0.0,0,-3.4719932
6855,XLOC_008826,7.67685,1,-1.7719654
6856,XLOC_008827,12.5219,1,-5.0644574
6857,XLOC_008828,7.76978,1,-6.5363235
6858,XLOC_008829,15.2393,1,-0.23822847
6859,XLOC_008830,5.74927,1,-6.2630486
6860,XLOC_008831,0.0214958,0,-6.2630486
6861,XLOC_008832,0.117386,0,-7.0694957
6862,XLOC_008833,0.056115,0,-6.970554
6863,XLOC_008834,0.0675181,0,-6.970554
6864,XLOC_008835,19.084,1,-3.6913733
6865,XLOC_008836,79.6712,1,-6.970554
6866,XLOC_008837,0.0298962,0,-6.970554
6867,XLOC_008838,0.00540989,0,-6.970554
6868,XLOC_008839,5.14802,1,-5.1493583
6869,XLOC_008840,0.164642,0,-5.1493583
6870,XLOC_008841,3.34189,1,-1.8647147
6871,XLOC_008842,19.0973,1,-4.887076
6872,XLOC_008844,6.32457,1,-6.338529
6873,XLOC_008845,15.4888,1,-6.970554
6874,XLOC_008846,0.458218,0,-6.970554
6875,XLOC_008847,19.2195,1,-6.970554
6876,XLOC_008848,7.00486,1,-2.6856194
6877,XLOC_008849,6.35077,1,-5.6774383
6878,XLOC_008850,39.572,1,-1.9017384
6879,XLOC_008852,0.037168,0,-4.053296
6880,XLOC_008853,0.0599749,0,-4.053296
6881,XLOC_008854,0.0399567,0,-5.382167
6882,XLOC_008855,12.5053,1,-6.049467
6883,XLOC_008856,0.0,0,-6.970554
6884,XLOC_008857,1.17118,1,-6.970554
6885,XLOC_008858,0.126085,0,-6.970554
6886,XLOC_008859,4.08605,1,-2.5892467
6887,XLOC_008860,0.0,0,-2.5892467
6888,XLOC_008862,28.7411,1,-1.9969378
6889,XLOC_008863,15.4767,1,-2.5703733
6890,XLOC_008864,7.59592,1,-4.178038
6891,XLOC_008865,0.675238,0,-5.7195196
6892,XLOC_008867,12.4058,1,-3.0984168
6893,XLOC_008868,0.299025,0,-3.0984168
6894,XLOC_008869,28.3844,1,-4.1983232
6895,XLOC_008870,0.908825,0,-5.205425
6896,XLOC_008871,12.3076,1,-5.585024
6897,XLOC_008872,5.23681,1,-5.446623
6898,XLOC_008874,1.72756,1,-2.7295082
6899,XLOC_008875,0.727431,0,-2.7295082
6900,XLOC_008876,13.4446,1,-5.946548
6901,XLOC_008877,0.0125835,0,-6.970554
6902,XLOC_008878,76.1291,1,-5.136605
6903,XLOC_008879,3.00275,1,-3.839771
6904,XLOC_008880,59.6358,1,-6.970554
6905,XLOC_008881,0.0,0,-6.970554
6906,XLOC_008882,14.0321,1,-4.849314
6907,XLOC_008883,16.6807,1,-3.115475
6908,XLOC_008884,15.0793,1,-6.970554
6909,XLOC_008885,5.05663,1,-6.4331822
6910,XLOC_008886,8.16196,1,-5.620417
6911,XLOC_008887,0.339197,0,-6.779955
6912,XLOC_008888,10.2526,1,-6.779955
6913,XLOC_008889,5.25244,1,-3.0159917
6914,XLOC_008890,0.0400971,0,-6.970554
6915,XLOC_008891,14.7134,1,-3.835337
6916,XLOC_008892,11.8433,1,-3.1110752
6917,XLOC_008893,0.204867,0,-6.970554
6918,XLOC_008894,0.0,0,-6.970554
6919,XLOC_008895,0.0,0,-1.5565193
6920,XLOC_008896,0.0,0,-1.5565193
6921,XLOC_008897,0.0,0,-1.5565193
6922,XLOC_008898,7.37073,1,-1.5565193
6923,XLOC_008899,0.423189,0,-6.8763947
6924,XLOC_008900,12.0457,1,-5.939453
6925,XLOC_008901,2109.74,1,-1.6592596
6926,XLOC_008905,0.721388,0,-6.5553107
6927,XLOC_008907,0.00635723,0,-6.970554
6928,XLOC_008909,1.33039,1,-6.742254
6929,XLOC_008910,0.243125,0,-6.970554
6930,XLOC_008912,0.237022,0,-6.3134794
6931,XLOC_008913,0.0,0,-6.970554
6932,XLOC_008914,16.7274,1,-6.2942677
6933,XLOC_008915,0.0,0,-6.970554
6934,XLOC_008916,4.90962,1,-4.20669
6935,XLOC_008917,1.79176,1,-6.970554
6936,XLOC_008918,6.17527,1,-6.0305376
6937,XLOC_008919,0.0,0,-6.970554
6938,XLOC_008920,15.8554,1,-5.296909
6939,XLOC_008921,0.0,0,-6.970554
6940,XLOC_008922,0.350268,0,-6.970554
6941,XLOC_008924,3.567,1,-4.206583
6942,XLOC_008925,0.0,0,-6.970554
6943,XLOC_008926,0.0,0,-6.970554
6944,XLOC_008927,0.0,0,-6.970554
6945,XLOC_008929,5.31531,1,-5.2270126
6946,XLOC_008930,10.1422,1,-5.7768135
6947,XLOC_008931,0.148227,0,-6.970554
6948,XLOC_008932,19.5991,1,-5.051738
6949,XLOC_008933,0.0,0,-6.970554
6950,XLOC_008934,0.0,0,-6.970554
6951,XLOC_008935,12.2476,1,-4.8167796
6952,XLOC_008936,20.65,1,-6.5853796
6953,XLOC_008937,4.08251,1,-4.0347457
6954,XLOC_008938,9.86029,1,-6.970554
6955,XLOC_008939,0.102942,0,-6.970554
6956,XLOC_008940,0.0185577,0,-6.970554
6957,XLOC_008941,53.5739,1,-4.0725245
6958,XLOC_008942,1.76363,1,-5.889675
6959,XLOC_008943,6.60746,1,-5.9881983
6960,XLOC_008944,0.19791,0,-6.970554
6961,XLOC_008945,15.2823,1,-6.2972674
6962,XLOC_008946,39.6738,1,-5.0624986
6963,XLOC_008947,0.134026,0,-6.970554
6964,XLOC_008948,3.06157,1,-2.9498122
6965,XLOC_008949,91.8889,1,-4.007951
6966,XLOC_008950,0.802453,0,-6.970554
6967,XLOC_008951,13.3722,1,-5.078244
6968,XLOC_008952,0.0,0,-6.2684216
6969,XLOC_008953,22.4898,1,-3.852144
6970,XLOC_008954,0.134373,0,-6.970554
6971,XLOC_008955,0.632397,0,-6.970554
6972,XLOC_008956,26.1381,1,-5.960688
6973,XLOC_008957,3.40272,1,-4.213474
6974,XLOC_008958,141.193,1,-3.8124266
6975,XLOC_008959,4.24278,1,-5.5128374
6976,XLOC_008961,186.492,1,-4.627782
6977,XLOC_008963,0.0,0,-6.970554
6978,XLOC_008964,50.6105,1,-5.2488704
6979,XLOC_008965,0.302032,0,-5.2488704
6980,XLOC_008966,0.0285713,0,-6.970554
6981,XLOC_008967,3.39167,1,-5.95436
6982,XLOC_008968,39.9616,1,-3.1617124
6983,XLOC_008969,43.3917,1,-5.5451407
6984,XLOC_008970,0.408333,0,-6.636446
6985,XLOC_008971,6.70406,1,-6.970554
6986,XLOC_008972,6.28107,1,-5.115905
6987,XLOC_008973,10.0453,1,-3.5279508
6988,XLOC_008974,0.0,0,-6.970554
6989,XLOC_008975,0.0471666,0,-6.970554
6990,XLOC_008976,0.0477546,0,-6.970554
6991,XLOC_008977,0.200882,0,-6.970554
6992,XLOC_008978,0.0,0,-6.970554
6993,XLOC_008981,0.0257964,0,-6.1733127
6994,XLOC_008983,0.0,0,-6.970554
6995,XLOC_008988,0.0395057,0,-6.970554
6996,XLOC_008990,3.48496,1,-6.970554
6997,XLOC_008991,0.0,0,-6.970554
6998,XLOC_008992,3.72968,1,-4.1226707
6999,XLOC_008993,29.0263,1,-4.678367
7000,XLOC_008994,0.0,0,-6.970554
7001,XLOC_008995,0.0,0,-6.970554
7002,XLOC_008996,0.0336373,0,-6.970554
7003,XLOC_008998,0.758838,0,-3.760921
7004,XLOC_009002,7.90464,1,-6.203533
7005,XLOC_009003,1.51445,1,-3.5507224
7006,XLOC_009004,7.55296,1,-1.1080972
7007,XLOC_009005,0.0298213,0,-6.970554
7008,XLOC_009006,0.360221,0,-6.970554
7009,XLOC_009007,12.5479,1,-5.0539865
7010,XLOC_009008,4.18634,1,-6.318056
7011,XLOC_009009,0.0,0,-6.970554
7012,XLOC_009012,26.7938,1,-4.969958
7013,XLOC_009015,39.0278,1,-3.2601647
7014,XLOC_009016,4.99855,1,-6.970554
7015,XLOC_009017,0.0,0,-6.970554
7016,XLOC_009018,10.3818,1,-6.641965
7017,XLOC_009019,18.2738,1,-3.9977696
7018,XLOC_009022,3.6055,1,-4.3146844
7019,XLOC_009023,0.0,0,-5.0361547
7020,XLOC_009024,0.0,0,-6.970554
7021,XLOC_009025,5.44968,1,-5.412793
7022,XLOC_009026,3.72976,1,-6.970554
7023,XLOC_009027,1.3851,1,-3.147739
7024,XLOC_009028,0.0547589,0,-6.74989
7025,XLOC_009029,72.0862,1,-6.6271477
7026,XLOC_009031,0.567378,0,-6.3553705
7027,XLOC_009032,18.187,1,-4.3606753
