gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,value_1,value_2
XLOC_000543,27,5,43,36,0,64.152,63.2552
XLOC_000544,19,5,27,14,0,4.2384,3.52411
XLOC_000546,13,9,18,18,8,17.2508,15.8234
XLOC_000548,17,6,21,18,0,6.17769,6.20442
XLOC_000554,19,0,23,17,0,16.9595,13.7111
XLOC_000555,5,3,5,0,12,0.0,0.0
XLOC_000556,6,7,8,0,9,0.00982372,0.0
XLOC_000557,21,0,33,28,0,16.6782,16.8539
XLOC_000558,12,0,16,11,0,9.18426,9.56364
XLOC_000559,17,4,21,16,0,46.546,46.6769
XLOC_000560,20,0,24,19,0,8.25586,8.42449
XLOC_000561,15,4,19,15,0,21.0285,21.5348
XLOC_000562,15,4,19,15,0,0.0,0.0
XLOC_000563,0,0,0,0,0,1.70305,1.8455
XLOC_000564,9,6,3,4,18,0.0148986,0.0
XLOC_000565,0,0,0,0,0,0.0,0.0189009
XLOC_000566,27,0,34,26,0,9.27441,8.96709
XLOC_000567,18,4,21,16,0,2.8063,2.70556
XLOC_000568,13,0,14,0,21,0.0,0.0171372
XLOC_000569,0,0,0,0,0,0.0,0.0
XLOC_000570,16,0,22,10,0,5.99405,6.07698
XLOC_000571,16,0,22,10,0,0.0,0.0496651
XLOC_000572,16,0,22,10,0,0.0,0.0
XLOC_000573,16,0,22,10,0,0.0,0.0
XLOC_000577,17,4,17,16,0,15.6176,15.6421
XLOC_000578,8,0,13,0,14,0.0744665,0.0278919
XLOC_000580,0,0,0,0,0,0.0,0.0
XLOC_000581,11,0,12,0,0,1.06829,1.10237
XLOC_000582,24,4,34,19,0,18.9655,17.7317
XLOC_000583,0,0,0,0,0,0.0,0.0
XLOC_000584,9,5,13,9,0,16.0867,15.6626
XLOC_000585,23,0,20,15,0,0.0,0.0
XLOC_000586,23,0,20,15,0,6.00249,5.90228
XLOC_000587,32,0,34,30,0,16.2018,17.4326
XLOC_000589,5,0,5,0,14,0.134779,0.0796501
XLOC_000590,21,3,24,23,0,80.984,82.4655
XLOC_000591,36,0,26,18,25,2.49262,2.38955
XLOC_000592,10,0,16,0,15,0.170266,0.223937
XLOC_000593,19,4,19,11,3,1.08083,1.18965
XLOC_000594,14,0,14,9,0,2.46103,2.31403
XLOC_000595,12,0,4,0,13,0.0131354,0.0465289
XLOC_000596,12,0,4,0,13,26.6451,27.945
XLOC_000597,21,5,22,22,0,11.3212,10.7926
XLOC_000598,21,0,17,9,0,12.1479,11.7164
XLOC_000599,8,0,13,3,0,4.21561,4.54828
XLOC_000600,8,0,13,3,0,0.522738,0.500296
XLOC_000601,5,0,0,0,20,0.0,0.0
XLOC_000602,5,0,0,0,20,0.0412174,0.0716383
XLOC_000603,39,3,25,23,4,5.71592,5.99077
XLOC_000604,24,3,25,15,0,32.1788,34.3644
XLOC_000605,22,4,24,17,0,9.01243,8.91013
XLOC_000606,22,4,24,17,0,0.0,0.0
XLOC_000608,0,6,0,0,39,0.0,0.0
XLOC_000609,0,2,0,0,23,0.025931,0.0
XLOC_000610,25,10,21,17,59,0.628994,0.450698
XLOC_000611,49,0,48,57,0,9.50393,10.6596
XLOC_000612,17,4,20,16,0,0.223099,1.4865
XLOC_000613,0,0,0,0,33,0.0,0.0
XLOC_000615,0,0,0,0,0,0.0,0.0
XLOC_000616,21,3,23,17,0,22.0642,21.9578
XLOC_000617,3,0,0,4,3,0.232211,0.0674809
XLOC_000619,0,0,0,0,0,0.0,0.0
XLOC_000620,7,0,10,4,0,0.373128,0.163783
XLOC_000621,24,0,29,24,0,0.140106,0.23712
XLOC_000622,24,0,29,24,0,101.184,105.999
XLOC_000623,0,0,0,0,0,0.348552,0.475436
XLOC_000624,0,0,0,0,0,0.0,0.0
XLOC_000625,0,0,0,0,0,30.096,29.2318
XLOC_000626,18,0,24,15,0,9.87524,8.37333
XLOC_000630,16,0,26,11,0,3.24191,3.3779
XLOC_000631,0,0,0,0,3,0.229331,0.03682
XLOC_000632,27,0,32,21,0,69.9618,71.0133
XLOC_000633,20,9,21,19,0,17.4969,17.258
XLOC_000634,16,0,18,4,42,0.0,0.0
XLOC_000636,39,0,48,30,3,0.40844,0.308312
XLOC_000637,39,0,48,30,3,1.8528,2.0232
XLOC_000639,18,4,21,12,0,4.54498,4.34545
XLOC_000640,25,5,37,28,0,3.44411,3.91909
XLOC_000641,16,0,25,13,0,4.32961,4.95385
XLOC_000642,28,5,35,28,0,13.5853,12.7411
XLOC_000643,8,0,12,6,0,3.20182,3.23043
XLOC_000644,0,0,0,0,5,0.0,0.0
XLOC_000645,0,0,0,0,0,0.0,0.0
XLOC_000646,22,11,18,17,4,6.11547,5.75641
XLOC_000647,19,0,21,20,7,1.86054,1.34217
XLOC_000648,20,0,24,32,0,1.39825,1.38306
XLOC_000649,44,14,46,41,10,242.145,237.153
XLOC_000650,20,4,20,17,0,1.87644,1.80855
XLOC_000652,0,0,0,0,0,0.0,0.0
XLOC_000653,18,7,19,14,19,3.06707,2.61998
XLOC_000654,0,0,0,0,3,0.0,0.0116181
XLOC_000655,17,3,21,14,0,8.52065,9.13133
XLOC_000656,17,3,21,14,0,0.0,0.0
XLOC_000657,23,11,37,19,0,11.1026,11.1981
XLOC_000658,12,0,20,0,14,0.0244386,0.0370711
XLOC_000659,21,4,30,17,0,21.3658,21.9228
XLOC_000660,15,0,20,15,0,6.21838,6.11184
XLOC_000662,0,0,0,0,0,0.334225,0.223345
XLOC_000663,0,0,0,0,0,0.0,0.0
XLOC_000664,0,0,0,0,0,0.0,0.0
XLOC_000668,19,5,25,20,0,0.00811696,0.0046429
XLOC_000669,19,5,25,20,0,1.07958,0.0
XLOC_000670,0,0,0,0,0,113.997,115.192
XLOC_000671,15,0,28,23,0,1.6711,1.10532
XLOC_000681,0,0,0,0,0,0.5899,0.784665
XLOC_000682,5,5,7,0,12,0.287353,0.105406
XLOC_000684,17,13,19,13,13,2.2831,2.72059
XLOC_000685,16,12,19,13,12,0.216617,0.201762
XLOC_000686,3,0,0,0,5,0.303486,0.364545
XLOC_000687,32,0,38,26,0,24.3894,25.8872
XLOC_000688,37,8,43,21,0,0.052677,0.0720508
XLOC_000689,37,8,46,20,0,29.3158,28.3753
XLOC_000690,18,0,24,16,0,13.276,13.4171
XLOC_000691,4,0,8,0,6,0.0328706,0.00977903
XLOC_000692,16,7,17,15,3,3.70947,3.40597
XLOC_000693,16,7,17,15,3,14.2277,14.9143
XLOC_000694,22,0,18,28,0,5.80388,5.03842
XLOC_000695,0,0,0,0,0,0.0,0.0
XLOC_000696,53,2,58,55,0,6.33224,6.67374
XLOC_000697,48,6,23,69,0,41.4786,41.7246
XLOC_000698,12,0,11,0,4,1.99893,1.96901
XLOC_000699,0,0,0,0,0,0.0,0.0
XLOC_000700,6,4,13,6,0,0.532481,0.775437
XLOC_000701,13,8,17,12,0,7.13458,8.19338
XLOC_000703,0,0,0,0,0,0.0,0.0
XLOC_000704,0,0,0,0,0,0.0,0.0
XLOC_000710,0,0,0,0,0,0.0,0.0
XLOC_000711,0,0,0,0,3,0.548447,1.05097
XLOC_000712,0,0,0,0,3,0.0,0.0
XLOC_000713,0,0,0,0,3,0.173769,0.162659
XLOC_000714,0,0,0,0,3,1.75151,1.61005
XLOC_000715,0,0,0,0,0,0.0,0.0
XLOC_000716,0,0,0,0,0,0.0,0.0
XLOC_000717,16,0,11,14,0,0.0,0.0
XLOC_000718,15,0,11,11,0,0.0,0.0
XLOC_000719,38,15,39,39,5,1.72479,1.77561
XLOC_000720,38,15,39,39,4,1.67707,1.99836
XLOC_000721,21,0,25,21,0,7.89414,7.40384
XLOC_000722,25,0,24,16,3,4.4391,3.91191
XLOC_000723,30,0,39,24,0,0.965795,1.19901
XLOC_000724,30,0,39,24,0,0.329496,0.0858423
XLOC_000725,30,0,39,24,0,0.147409,0.140346
XLOC_000726,12,0,16,9,0,93.093,89.1969
XLOC_000727,16,0,17,12,0,11.0104,10.4676
XLOC_000728,28,0,35,26,0,6.70987,6.66307
XLOC_000729,17,0,17,13,0,11.851,11.5787
XLOC_000730,58,4,30,41,0,8.85924,8.36682
XLOC_000731,58,4,30,41,0,0.0,0.0
XLOC_000732,15,0,18,15,0,8.35015,8.15318
XLOC_000733,37,0,38,38,0,19.1443,19.1589
XLOC_000734,43,0,44,63,0,9.40349,9.39458
XLOC_000735,4,0,0,0,0,1.91166,2.07603
XLOC_000736,5,5,7,0,7,0.194923,0.395436
XLOC_000737,5,5,7,0,7,0.0,0.0
XLOC_000739,24,4,17,9,8,0.0,0.130922
XLOC_000740,0,0,0,0,0,0.0,0.0410311
XLOC_000741,0,0,0,0,0,11.5518,11.8389
XLOC_000742,0,0,0,0,0,0.0486901,0.055851
XLOC_000743,50,3,52,48,0,18.7678,20.9641
XLOC_000744,13,0,19,16,0,71.1736,71.1502
XLOC_000745,36,4,31,32,0,6.15346,6.23119
XLOC_000746,15,0,16,11,0,1.27604,1.98596
XLOC_000747,15,0,18,13,0,188.562,187.781
XLOC_000748,24,8,15,9,20,0.675582,0.667428
XLOC_000749,12,0,21,10,0,3.31146,3.28985
XLOC_000750,12,0,21,10,0,0.0,0.0
XLOC_000752,17,9,24,15,0,7.69239,7.63795
XLOC_000753,3,3,0,0,50,0.251966,0.0
XLOC_000754,16,0,19,14,0,2.55303,2.37653
XLOC_000755,16,0,21,11,0,1.30637,1.70209
XLOC_000756,17,4,16,11,7,0.322528,0.321473
XLOC_000757,0,15,0,0,6,0.0,0.0
XLOC_000758,0,0,0,0,0,0.033962,0.0193974
XLOC_000759,3,0,0,0,17,0.0,0.0
XLOC_000760,4,0,0,0,25,0.0,0.0
XLOC_000761,0,0,0,0,0,0.0,0.0
XLOC_000762,0,0,0,0,0,0.0,0.0
XLOC_000763,0,0,0,0,0,0.0,0.0
XLOC_000764,0,4,0,0,0,0.0,0.0
XLOC_000765,0,4,0,0,0,0.0,0.0
XLOC_000766,0,0,0,0,0,0.0,0.0
XLOC_000767,0,0,0,0,0,0.0,0.0
XLOC_000768,0,0,0,0,0,0.0,0.0
XLOC_000769,0,0,0,0,5,0.0164483,0.019329
XLOC_000770,0,0,0,4,0,0.215837,0.176623
XLOC_000771,0,0,0,0,0,0.155749,0.552918
XLOC_000772,0,0,0,0,0,0.0,0.163774
XLOC_000773,0,0,0,0,5,0.112039,0.211234
XLOC_000774,0,0,0,0,0,0.0,0.0
XLOC_000775,0,0,0,0,0,0.0,0.0
XLOC_000776,0,0,0,0,0,0.0,0.0
XLOC_000777,0,4,0,0,7,0.0,0.0
XLOC_000778,0,0,0,0,5,0.0,0.0
XLOC_000779,0,0,0,0,0,0.0,0.0
XLOC_000780,0,0,0,0,0,0.0,0.0
XLOC_000781,0,0,0,0,0,0.0,0.0
XLOC_000782,0,0,0,0,0,0.0,0.0
XLOC_000783,0,0,0,0,11,0.0,0.0
XLOC_000784,0,2,5,0,23,0.0,0.0
XLOC_000785,0,0,0,0,17,0.478407,0.668577
XLOC_000786,0,0,0,0,7,0.0,0.0
XLOC_000787,37,0,0,11,23,2.06211,0.934365
XLOC_000788,37,0,0,11,23,0.010401,0.0123277
XLOC_000789,30,0,6,39,0,0.0117949,0.0
XLOC_000790,39,5,29,38,0,113.644,112.761
XLOC_000791,39,5,29,38,0,37.2459,39.6203
XLOC_000792,14,3,14,11,0,12.9609,12.3937
XLOC_000793,18,12,14,3,45,0.00810393,0.0191038
XLOC_000794,17,4,19,16,0,8.48308,8.5291
XLOC_000795,44,4,29,48,0,3.44278,3.29405
XLOC_000796,31,0,38,28,0,2117.69,2244.9
XLOC_000797,36,8,42,27,0,41.8096,39.7008
XLOC_000798,17,0,16,13,0,54.0669,54.6534
XLOC_000799,14,11,14,14,2,0.0203082,0.024366
XLOC_000800,39,13,26,38,5,17.0709,16.3601
XLOC_000801,37,7,25,35,3,11.5815,10.2039
XLOC_000802,6,4,5,0,32,0.0,0.0
XLOC_000803,0,3,7,0,30,0.165725,0.123207
XLOC_000804,31,13,20,24,0,125.262,125.36
XLOC_000805,31,13,20,24,0,0.0,0.0
XLOC_000806,14,0,16,8,0,11.4609,11.7039
XLOC_000807,73,14,53,75,0,8.51827,9.04142
XLOC_000808,6,4,0,0,53,0.0337605,0.0199486
XLOC_000809,35,8,23,36,0,15.9221,15.3536
XLOC_000810,26,5,19,16,0,7.95659,7.84981
XLOC_000811,26,5,19,16,0,1.27761,1.23605
XLOC_000812,75,15,72,75,0,67.1979,67.9754
XLOC_000813,10,4,12,8,0,0.249379,0.260662
XLOC_000815,31,0,25,15,8,16.9793,16.4374
XLOC_000816,18,3,19,16,0,2.59065,2.62226
XLOC_000817,41,0,37,50,0,116.364,112.094
XLOC_000818,41,0,37,50,0,11.6542,10.967
XLOC_000819,38,11,39,27,0,0.0304211,0.0365978
XLOC_000820,38,11,39,27,0,3.21711,2.96901
XLOC_000821,10,0,10,9,0,2.73993,2.18395
XLOC_000822,10,0,10,9,0,59.6119,56.814
XLOC_000823,10,0,10,9,0,0.544829,0.469802
XLOC_000824,19,0,42,23,3,0.233531,0.153644
XLOC_000825,44,0,17,72,0,0.207439,0.437879
XLOC_000826,33,10,31,27,0,31.496,31.7416
XLOC_000827,0,0,0,0,4,0.068396,0.166582
XLOC_000828,40,4,38,45,0,92.5276,89.0419
XLOC_000829,16,0,5,9,5,0.0546641,0.0763937
XLOC_000830,18,3,10,30,0,35.4243,34.5487
XLOC_000831,18,3,10,30,0,1.43776,1.80825
XLOC_000832,51,0,45,69,0,1.07539,1.14501
XLOC_000833,51,0,45,69,0,49.7054,49.1205
XLOC_000834,24,0,14,11,12,0.0569825,0.0802306
XLOC_000835,16,5,16,14,0,38.455,36.7851
XLOC_000836,2,0,1,0,16,0.0,0.0532316
XLOC_000837,3,5,0,0,26,9.73376,10.2047
XLOC_000838,34,6,38,14,0,4.38847,3.64973
XLOC_000839,64,3,65,63,0,16.4543,17.1309
XLOC_000840,18,3,14,7,29,0.0,0.0
XLOC_000841,13,0,0,0,57,0.107545,0.0737617
XLOC_000842,18,6,6,0,54,0.0,0.0417332
XLOC_000843,26,12,26,15,0,0.913003,0.972735
XLOC_000844,26,12,26,15,0,0.0,0.0
XLOC_000845,7,0,8,0,24,0.121128,0.113569
XLOC_000846,4,0,3,0,22,0.0103384,0.0118866
XLOC_000847,0,0,0,0,0,0.0,0.0
XLOC_000848,0,0,0,0,0,0.0,0.0
XLOC_000849,0,0,0,0,0,0.0,0.0
XLOC_000850,0,0,0,0,0,0.0,0.0
XLOC_000851,0,0,0,0,0,0.0,0.0
XLOC_000852,0,0,0,0,0,0.0,0.0
XLOC_000853,0,0,0,0,0,0.0,0.0
XLOC_000854,0,0,0,0,0,0.0,0.0301173
XLOC_000855,0,0,0,0,0,0.0240347,0.1358
XLOC_000856,0,0,0,0,0,0.0931813,0.0352485
XLOC_000857,0,0,0,0,22,0.0101261,0.0118577
XLOC_000858,0,0,0,0,0,0.0,0.0
XLOC_000859,0,0,0,0,0,0.0,0.0
XLOC_000860,0,0,0,0,0,4.22479,3.49426
XLOC_000861,0,4,0,0,8,0.191738,0.151612
XLOC_000862,0,3,0,0,11,0.0,0.0
XLOC_000863,0,0,0,0,21,0.0,0.0
XLOC_000864,0,0,0,0,21,0.0,0.0
XLOC_000865,0,0,0,0,30,0.0,0.0
XLOC_000867,0,4,0,3,0,0.0211649,0.0125172
XLOC_000868,8,0,0,3,15,0.0742279,0.0797556
XLOC_000869,0,0,0,13,0,0.0,0.0
XLOC_000870,4,0,6,4,10,0.0186832,0.0
XLOC_000871,10,6,16,10,0,15.842,15.4169
XLOC_000872,23,4,27,19,0,0.475835,1.08546
XLOC_000873,23,4,27,19,0,45.4319,46.0162
XLOC_000874,2,0,0,0,0,0.0169936,0.0201293
XLOC_000875,12,0,12,0,46,0.115535,0.15448
XLOC_000876,0,0,0,0,0,0.0606786,0.0459608
XLOC_000877,0,0,0,0,0,0.014271,0.0167386
XLOC_000878,13,0,14,5,0,1.39755,0.979591
XLOC_000879,31,0,26,18,0,10.2638,10.8183
XLOC_000880,31,0,26,18,0,49.5637,51.9232
XLOC_000881,22,0,16,11,0,8.17572,8.06801
XLOC_000882,16,0,19,12,0,4.71807,4.64113
XLOC_000883,40,0,20,26,0,70.3369,69.778
XLOC_000884,33,0,11,39,0,2.05075,1.9365
XLOC_000885,67,8,61,66,0,12.0538,12.2816
XLOC_000886,5,4,4,0,11,0.0270743,0.0
XLOC_000887,23,3,20,19,0,74.0911,75.4966
XLOC_000889,0,0,0,0,0,0.0,0.0
XLOC_000890,7,3,12,5,6,0.0616964,0.0437839
XLOC_000891,0,0,0,0,0,0.0,0.0
XLOC_000892,0,0,0,0,0,0.0,0.0
XLOC_000893,0,0,0,0,0,0.0,0.0247976
XLOC_000894,0,0,0,0,3,0.173498,0.137009
XLOC_000895,8,0,10,3,31,0.259435,0.149918
XLOC_000896,13,0,15,8,0,19.0584,17.2335
XLOC_000897,17,0,27,20,0,18.978,16.9397
XLOC_000898,20,3,30,19,0,5.15785,5.15991
XLOC_000899,20,3,30,19,0,0.0,0.0
XLOC_000900,17,3,22,11,0,19.325,19.5864
XLOC_000901,21,4,27,22,0,36.9143,36.1356
XLOC_000902,0,0,0,0,0,0.105614,0.0651684
XLOC_000903,24,0,28,31,0,11.6936,12.8331
XLOC_000904,0,0,0,0,0,0.0184828,0.123638
XLOC_000905,19,0,22,7,0,19.6701,17.3897
XLOC_000906,8,0,12,0,0,0.0734236,0.0918915
XLOC_000907,0,0,0,0,0,0.0,0.0
XLOC_000908,23,0,21,16,0,45.3697,48.5083
XLOC_000909,15,3,16,14,0,0.0,0.0
XLOC_000910,28,7,30,23,4,0.126526,0.305142
XLOC_000911,28,7,30,23,4,11.1983,11.3483
XLOC_000913,23,4,20,20,0,9.8532,10.171
XLOC_000914,0,6,0,0,5,0.0,0.0
XLOC_000915,0,0,0,0,11,0.0,0.0
XLOC_000916,30,6,34,30,0,3.91957,4.24149
XLOC_000917,5,0,0,0,20,0.0,0.0129095
XLOC_000918,27,6,33,19,3,18.189,18.1852
XLOC_000919,29,7,35,28,0,10.7566,12.6695
XLOC_000920,14,0,18,9,0,16.7044,14.7143
XLOC_000921,21,5,20,17,0,10.8517,11.4479
XLOC_000923,0,0,0,0,0,3.15463,3.49963
XLOC_000925,51,10,54,63,0,111.689,106.87
XLOC_000926,13,0,19,8,0,8.89804,8.80104
XLOC_000927,0,0,0,0,11,9.8837,10.0302
XLOC_000928,0,0,0,0,11,0.233859,0.517631
XLOC_000929,0,0,0,0,0,0.0,0.0571668
XLOC_000930,20,0,26,14,0,3.49067,3.21007
XLOC_000931,4,4,3,0,44,0.0,0.0
XLOC_000932,0,0,0,0,0,0.0,0.0
XLOC_000933,0,0,0,0,0,0.958122,0.783037
XLOC_000934,0,0,0,0,0,0.0,0.0
XLOC_000935,0,0,0,0,0,0.0,0.0
XLOC_000936,0,0,0,0,0,0.0,0.0248399
XLOC_000937,0,0,0,0,0,0.270601,0.405448
XLOC_000938,18,4,28,14,0,21.3657,21.2271
XLOC_000939,21,0,22,13,0,10.0562,10.1139
XLOC_000940,3,7,0,0,7,0.00692642,0.0
XLOC_000941,3,7,0,0,7,0.0,0.0
XLOC_000942,3,7,0,0,7,0.516177,0.448151
XLOC_000943,23,5,29,26,0,15.741,16.5294
XLOC_000944,0,0,0,0,0,0.0,0.0
XLOC_000945,48,5,45,44,0,202.223,204.169
XLOC_000946,0,0,0,0,0,0.0,0.0
XLOC_000947,0,0,0,0,0,0.413634,0.284445
XLOC_000948,14,0,17,14,0,6.16632,6.83229
XLOC_000949,25,0,29,20,0,19.2816,19.2017
XLOC_000950,17,7,23,16,0,6.60336,6.34741
XLOC_000951,17,7,23,16,0,0.0,0.144361
XLOC_000952,32,4,39,28,0,37.3958,37.6553
XLOC_000953,0,0,0,0,0,0.00607313,0.0141849
XLOC_000954,0,0,0,0,0,0.00825468,0.00879363
XLOC_000955,0,0,0,0,8,0.0216639,0.0632636
XLOC_000956,18,5,24,17,0,3.76422,3.11327
XLOC_000957,0,0,0,0,11,0.0,0.0
XLOC_000958,0,0,0,0,11,1.12182,1.36598
XLOC_000959,19,12,25,22,0,12.8278,12.4134
XLOC_000960,24,6,23,25,3,14.0341,13.9865
XLOC_000961,25,6,21,24,0,23.4437,23.5786
XLOC_000962,12,0,23,8,0,33.4795,34.5752
XLOC_000963,14,0,15,8,0,0.0231081,0.0778571
XLOC_000964,0,0,0,0,7,0.0,0.0
XLOC_000965,16,8,10,0,23,0.0,0.0
XLOC_000966,37,0,44,33,0,16.963,17.1224
XLOC_000967,21,0,25,16,0,6.33973,6.63206
XLOC_000968,18,0,19,12,18,3.95964,4.28368
XLOC_000969,26,10,32,0,66,0.562449,0.635812
XLOC_000971,10,0,12,10,0,15.0913,14.8287
XLOC_000972,11,9,9,6,37,0.126606,0.247534
XLOC_000973,11,0,11,12,0,5.16592,5.15066
XLOC_000974,25,7,33,23,0,3.53293,3.41298
XLOC_000975,3,5,0,0,17,0.0,0.00421267
XLOC_000977,0,0,0,0,1,0.0108776,0.0
XLOC_000979,9,0,7,0,9,0.0626684,0.0719191
XLOC_000980,24,0,30,16,0,75.3521,75.2052
XLOC_000981,26,10,42,28,0,47.9026,47.5005
XLOC_000982,0,0,0,0,0,0.0351588,0.0449755
XLOC_000984,27,6,34,31,0,15.3617,15.6499
XLOC_000985,12,0,26,10,0,5.55645,5.31461
XLOC_000986,18,3,16,20,0,29.1642,28.3025
XLOC_000987,13,11,16,7,22,0.0210448,0.0478157
XLOC_000988,16,6,21,14,0,9.40459,10.4667
XLOC_000989,24,0,28,20,0,2.21092,2.1293
XLOC_000991,7,0,8,0,0,0.0070681,0.0100433
XLOC_000992,7,0,8,0,0,0.243674,0.253466
XLOC_000993,7,0,8,0,0,8.57974,9.00438
XLOC_000994,7,0,8,0,0,1.2655,0.633178
XLOC_000995,0,0,0,0,0,0.0,0.0181437
XLOC_000999,0,0,0,0,0,0.0,0.0
XLOC_001000,0,0,0,0,0,0.0,0.0
XLOC_001001,0,0,0,0,0,0.0705845,0.0
XLOC_001002,2,0,0,0,0,0.0,0.0
XLOC_001004,13,0,12,9,0,0.714812,0.548711
XLOC_001005,31,6,37,28,0,10.8478,11.4223
XLOC_001006,21,0,24,14,0,17.1581,16.9575
XLOC_001007,21,0,24,14,0,0.0,0.0
XLOC_001008,0,0,0,0,0,2.4747,2.09037
XLOC_001009,0,0,0,0,0,0.407326,0.580244
XLOC_001010,0,0,6,0,0,1.2981,1.22925
XLOC_001011,0,0,6,0,0,0.178206,0.128205
XLOC_001012,0,0,6,0,0,1.87192,1.17754
XLOC_001013,0,0,0,0,0,0.340899,0.375797
XLOC_001014,19,0,25,14,0,0.0,0.0109113
XLOC_001015,12,4,16,13,0,6.86754,7.71203
XLOC_001016,13,7,22,0,45,0.0213089,0.0
XLOC_001017,29,10,35,33,0,13.8992,14.4909
XLOC_001018,0,0,0,0,0,0.0,0.0
XLOC_001020,13,0,13,0,12,0.272837,0.398707
XLOC_001023,19,6,21,12,0,4.48616,5.0236
XLOC_001024,3,3,0,3,13,0.0,0.0
XLOC_001025,62,10,55,57,0,7.53906,7.77226
XLOC_001026,7,4,0,0,28,0.123299,0.187688
XLOC_001027,0,0,0,0,42,0.0,0.00740621
XLOC_001028,28,0,23,12,8,0.214522,0.336724
XLOC_001030,0,0,0,0,20,0.0574949,0.0558118
XLOC_001031,0,0,0,0,20,0.0,0.0
XLOC_001032,7,0,13,7,0,13.3823,13.4733
XLOC_001033,21,0,23,13,0,59.3129,61.4285
XLOC_001034,19,6,20,13,3,23.9091,22.4163
XLOC_001035,31,0,26,21,0,5.03441,4.13723
XLOC_001036,5,0,0,0,32,0.0623333,0.11075
XLOC_001038,23,3,10,19,35,0.0116914,0.0
XLOC_001039,8,0,16,14,0,2.10857,2.52244
XLOC_001041,0,0,0,0,0,0.056752,0.0129621
XLOC_001044,27,0,26,25,0,46.9033,46.2294
XLOC_001045,9,4,10,7,14,0.0183687,0.0172901
XLOC_001046,5,4,0,0,23,0.120609,0.0765831
XLOC_001047,28,5,27,24,11,18.8897,19.0301
XLOC_001048,0,0,0,0,9,0.0197874,0.0308476
XLOC_001049,0,0,0,0,28,0.0275434,0.0
XLOC_001050,0,0,0,0,28,0.0,0.0
XLOC_001051,11,0,7,0,35,3.9012,3.9808
XLOC_001052,11,0,7,0,35,0.0,0.0
XLOC_001053,0,0,0,0,0,0.0,0.0
XLOC_001054,13,2,16,13,0,28.1376,29.6336
XLOC_001055,22,0,24,16,0,65.6935,63.5956
XLOC_001056,34,10,32,29,0,4.82505,4.62728
XLOC_001057,26,0,18,16,0,4.51348,4.40068
XLOC_001058,0,0,0,0,22,0.0285535,0.0155545
XLOC_001059,7,3,0,0,48,0.00429083,0.00504696
XLOC_001060,7,0,19,0,10,0.0735687,0.0966794
XLOC_001061,17,0,16,7,53,0.514134,0.564034
XLOC_001062,20,4,21,19,0,6.33075,6.14294
XLOC_001063,6,3,4,0,47,0.967653,0.577735
XLOC_001064,23,3,28,26,0,0.0305768,0.172428
XLOC_001065,18,11,19,13,14,0.169722,0.230796
XLOC_001066,19,0,38,25,0,1.93037,0.782976
XLOC_001067,12,0,12,8,16,0.0,0.0
XLOC_001068,3,0,0,0,25,0.209364,0.261213
XLOC_001069,0,0,0,0,0,7.03976,7.30372
XLOC_001070,24,0,17,21,0,2.0575,2.00775
XLOC_001071,9,6,14,4,24,0.161673,0.0649384
XLOC_001072,14,5,14,10,0,1.00264,0.917533
XLOC_001073,25,0,26,18,0,17.5639,17.4209
XLOC_001074,0,0,0,0,8,0.0,0.0
XLOC_001075,0,0,0,0,7,0.0,0.0
XLOC_001076,0,0,0,0,20,0.0,0.0
XLOC_001077,36,3,40,36,0,7.16273,7.09918
XLOC_001078,19,0,25,27,0,82.7146,88.772
XLOC_001079,3,0,4,21,0,31.1224,28.7763
XLOC_001081,15,5,18,12,0,9.71452,8.56186
XLOC_001082,8,0,8,0,10,0.0,0.0125417
XLOC_001083,4,0,4,0,3,0.00511306,0.0115224
XLOC_001084,0,0,0,0,0,0.0,0.0
XLOC_001085,26,3,28,25,0,143.863,147.815
XLOC_001092,0,0,0,0,10,0.0,0.0170648
XLOC_001093,0,0,7,0,18,0.633513,0.545385
XLOC_001094,0,0,0,0,0,1.17167,0.898508
XLOC_001095,0,0,0,0,2,0.0,0.0
XLOC_001096,18,2,18,11,0,2.95568,3.09672
XLOC_001097,0,0,0,0,3,0.0115644,0.0759894
XLOC_001098,14,16,14,0,34,0.0248524,0.0271903
XLOC_001099,19,0,16,13,0,4.40395,3.90448
XLOC_001100,43,15,47,42,0,8.90259,8.79385
XLOC_001101,10,0,11,6,24,0.341334,0.406529
XLOC_001106,17,0,33,24,0,10.9879,11.7493
XLOC_001107,17,0,33,24,0,0.0,0.0
XLOC_001108,36,10,44,29,0,19.1486,20.3663
XLOC_001109,36,10,44,29,0,0.0,10.2751
XLOC_001110,18,8,18,10,0,17.1518,16.2327
XLOC_001111,4,0,7,0,3,4.58028,4.37345
XLOC_001112,0,0,0,0,10,0.0,0.0
XLOC_001113,28,4,27,35,0,3.41662,4.23763
XLOC_001114,27,7,35,22,0,11.6093,11.9811
XLOC_001115,11,0,11,5,0,1.02578,1.15401
XLOC_001116,18,0,24,19,0,8.51378,8.57486
XLOC_001117,34,12,25,46,1,21.7282,21.544
XLOC_001118,28,6,30,43,3,29.7868,29.0374
XLOC_001119,13,0,21,13,0,20.2289,20.2657
XLOC_001120,0,0,0,0,0,0.0946006,0.052612
XLOC_001121,30,4,32,25,0,26.6208,26.2532
XLOC_001122,12,0,16,8,0,0.486588,0.512698
XLOC_001123,19,0,23,11,0,6.35234,5.54572
