model,seed,histone_marker,epochs_trained,val_accuracy,val_auc,test_accuracy,test_auc,test_aucprc,test_precision,test_recall,test_f1,antisymmetry
LogisticRegression,789,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,68.7,0.7367,70.2,0.7616,0.7351,0.7423,0.6243,0.6782,0.745
LogisticRegression,1011,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,69.2,0.7494,72.1,0.7858,0.7463,0.7451,0.6753,0.7085,0.749
LogisticRegression,123,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,73.1,0.7898,72.6,0.7928,0.788,0.7444,0.6748,0.7079,0.75
LogisticRegression,42,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,74.0,0.8,76.2,0.8183,0.7897,0.7659,0.7277,0.7463,0.762
LogisticRegression,456,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,74.1,0.8132,72.7,0.7716,0.7602,0.7506,0.6564,0.7003,0.76
LogisticRegression,789,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,71.4,0.7537,71.6,0.7787,0.7575,0.7552,0.6441,0.6953,0.74
LogisticRegression,1011,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,69.2,0.7413,73.0,0.7904,0.7576,0.7437,0.7052,0.7239,0.744
LogisticRegression,123,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,72.7,0.7821,72.2,0.781,0.78,0.7454,0.6606,0.7004,0.766
LogisticRegression,42,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,74.3,0.7924,74.6,0.8024,0.7815,0.74,0.7277,0.7338,0.763
LogisticRegression,456,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,75.1,0.8071,71.2,0.7565,0.7212,0.7181,0.6708,0.6936,0.766
LogisticRegression,789,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,69.7,0.748,71.6,0.7823,0.7607,0.7483,0.6561,0.6992,0.744
LogisticRegression,1011,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,69.7,0.7464,71.1,0.7864,0.7457,0.733,0.6673,0.6986,0.734
LogisticRegression,123,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,72.1,0.7749,70.8,0.7686,0.7594,0.7392,0.628,0.6791,0.726
LogisticRegression,42,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.0,0.7833,74.5,0.7975,0.763,0.7457,0.7131,0.729,0.746
LogisticRegression,456,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,74.8,0.7944,70.6,0.7502,0.7088,0.7143,0.6584,0.6852,0.748
LogisticRegression,789,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,69.7,0.7519,70.0,0.7709,0.7403,0.7544,0.5984,0.6674,0.754
LogisticRegression,1011,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,69.1,0.7406,71.8,0.786,0.7511,0.7361,0.6833,0.7087,0.738
LogisticRegression,123,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.0,0.7801,71.2,0.7745,0.7739,0.7361,0.6463,0.6883,0.733
LogisticRegression,42,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.4,0.783,75.6,0.8026,0.7746,0.7527,0.7339,0.7432,0.755
LogisticRegression,456,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.9,0.8003,70.1,0.751,0.7177,0.712,0.6461,0.6775,0.744
LogisticRegression,789,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,69.7,0.7381,71.1,0.7686,0.7437,0.7477,0.6421,0.6909,0.735
